id,scenario,plant_id,timestep,area,fuel_type,production,up_activation,down_activation
8880,10,10,24,1,Thermal,5.5,0.0,7.12
8881,1,10,25,1,Thermal,12.73,0.0,0.0
8882,2,10,25,1,Thermal,5.53,0.0,7.2
8883,3,10,25,1,Thermal,12.73,0.0,0.0
8884,4,10,25,1,Thermal,5.53,0.0,7.2
8885,5,10,25,1,Thermal,12.73,0.0,0.0
8886,6,10,25,1,Thermal,12.72,-0.0,0.0
8887,7,10,25,1,Thermal,12.73,0.0,0.0
8888,8,10,25,1,Thermal,13.75,1.02,0.0
8889,9,10,25,1,Thermal,12.73,0.0,0.0
8890,10,10,25,1,Thermal,9.8,0.0,2.93
8891,1,10,26,1,Thermal,12.85,0.0,0.0
8892,2,10,26,1,Thermal,5.5,0.0,7.35
8893,3,10,26,1,Thermal,13.75,0.9,0.0
8894,4,10,26,1,Thermal,12.85,0.0,0.0
8895,5,10,26,1,Thermal,5.5,0.0,7.35
8896,6,10,26,1,Thermal,12.85,0.0,0.0
8897,7,10,26,1,Thermal,13.75,0.9,0.0
8898,8,10,26,1,Thermal,12.85,0.0,0.0
8899,9,10,26,1,Thermal,5.5,0.0,7.35
8900,10,10,26,1,Thermal,5.5,0.0,7.35
8901,1,10,27,1,Thermal,13.75,0.0,0.0
8902,2,10,27,1,Thermal,6.35,0.0,7.4
8903,3,10,27,1,Thermal,13.75,0.0,0.0
8904,4,10,27,1,Thermal,6.35,0.0,7.4
8905,5,10,27,1,Thermal,6.35,0.0,7.4
8906,6,10,27,1,Thermal,13.75,0.0,0.0
8907,7,10,27,1,Thermal,13.75,0.0,0.0
8908,8,10,27,1,Thermal,13.75,0.0,0.0
8909,9,10,27,1,Thermal,6.35,0.0,7.4
8910,10,10,27,1,Thermal,6.35,0.0,7.4
8911,1,10,28,1,Thermal,13.75,0.0,0.0
8912,2,10,28,1,Thermal,6.32,0.0,7.43
8913,3,10,28,1,Thermal,13.75,0.0,0.0
8914,4,10,28,1,Thermal,6.32,0.0,7.43
8915,5,10,28,1,Thermal,6.32,0.0,7.43
8916,6,10,28,1,Thermal,13.75,0.0,0.0
8917,7,10,28,1,Thermal,13.75,0.0,0.0
8918,8,10,28,1,Thermal,13.75,0.0,0.0
8919,9,10,28,1,Thermal,6.32,0.0,7.43
8920,10,10,28,1,Thermal,6.32,0.0,7.43
8921,1,10,29,1,Thermal,13.75,0.0,0.0
8922,2,10,29,1,Thermal,6.35,0.0,7.4
8923,3,10,29,1,Thermal,13.75,0.0,0.0
8924,4,10,29,1,Thermal,6.35,0.0,7.4
8925,5,10,29,1,Thermal,6.35,0.0,7.4
8926,6,10,29,1,Thermal,13.75,0.0,0.0
8927,7,10,29,1,Thermal,13.75,0.0,0.0
8928,8,10,29,1,Thermal,13.75,0.0,0.0
8929,9,10,29,1,Thermal,6.35,0.0,7.4
8930,10,10,29,1,Thermal,6.35,0.0,7.4
8931,1,10,30,1,Thermal,13.75,1.0,0.0
8932,2,10,30,1,Thermal,5.5,0.0,7.25
8933,3,10,30,1,Thermal,12.75,0.0,0.0
8934,4,10,30,1,Thermal,12.75,0.0,0.0
8935,5,10,30,1,Thermal,12.75,0.0,0.0
8936,6,10,30,1,Thermal,12.75,0.0,0.0
8937,7,10,30,1,Thermal,13.75,1.0,0.0
8938,8,10,30,1,Thermal,12.75,0.0,0.0
8939,9,10,30,1,Thermal,12.75,0.0,0.0
8940,10,10,30,1,Thermal,5.5,0.0,7.25
8941,1,10,31,1,Thermal,13.75,1.28,0.0
8942,2,10,31,1,Thermal,5.5,0.0,6.97
8943,3,10,31,1,Thermal,12.47,0.0,0.0
8944,4,10,31,1,Thermal,5.5,0.0,6.97
8945,5,10,31,1,Thermal,5.5,0.0,6.97
8946,6,10,31,1,Thermal,12.47,-0.0,0.0
8947,7,10,31,1,Thermal,13.47,1.0,0.0
8948,8,10,31,1,Thermal,12.47,0.0,0.0
8949,9,10,31,1,Thermal,12.47,0.0,0.0
8950,10,10,31,1,Thermal,9.85,0.0,2.63
8951,1,10,32,1,Thermal,5.5,-0.0,0.0
8952,2,10,32,1,Thermal,5.5,-0.0,0.0
8953,3,10,32,1,Thermal,5.5,-0.0,0.0
8954,4,10,32,1,Thermal,5.5,-0.0,0.0
8955,5,10,32,1,Thermal,5.5,-0.0,0.0
8956,6,10,32,1,Thermal,12.1,6.6,0.0
8957,7,10,32,1,Thermal,5.5,-0.0,0.0
8958,8,10,32,1,Thermal,13.75,8.25,0.0
8959,9,10,32,1,Thermal,5.5,-0.0,0.0
8960,10,10,32,1,Thermal,5.5,-0.0,0.0
8961,1,10,33,1,Thermal,13.75,8.25,0.0
8962,2,10,33,1,Thermal,5.5,-0.0,0.0
8963,3,10,33,1,Thermal,5.5,-0.0,0.0
8964,4,10,33,1,Thermal,5.5,-0.0,0.0
8965,5,10,33,1,Thermal,5.5,-0.0,0.0
8966,6,10,33,1,Thermal,5.5,-0.0,0.0
8967,7,10,33,1,Thermal,5.5,-0.0,0.0
8968,8,10,33,1,Thermal,5.5,-0.0,0.0
8969,9,10,33,1,Thermal,5.5,-0.0,0.0
8970,10,10,33,1,Thermal,5.5,-0.0,0.0
8971,1,10,34,1,Thermal,0.0,0.0,0.0
8972,2,10,34,1,Thermal,0.0,0.0,0.0
8973,3,10,34,1,Thermal,0.0,0.0,0.0
8974,4,10,34,1,Thermal,0.0,0.0,0.0
8975,5,10,34,1,Thermal,0.0,0.0,0.0
8976,6,10,34,1,Thermal,0.0,0.0,0.0
8977,7,10,34,1,Thermal,0.0,0.0,0.0
8978,8,10,34,1,Thermal,0.0,0.0,0.0
8979,9,10,34,1,Thermal,0.0,0.0,0.0
8980,10,10,34,1,Thermal,0.0,0.0,0.0
8981,1,10,35,1,Thermal,0.0,0.0,0.0
8982,2,10,35,1,Thermal,0.0,0.0,0.0
8983,3,10,35,1,Thermal,0.0,0.0,0.0
8984,4,10,35,1,Thermal,0.0,0.0,0.0
8985,5,10,35,1,Thermal,0.0,0.0,0.0
8986,6,10,35,1,Thermal,0.0,0.0,0.0
8987,7,10,35,1,Thermal,0.0,0.0,0.0
8988,8,10,35,1,Thermal,0.0,0.0,0.0
8989,9,10,35,1,Thermal,0.0,0.0,0.0
8990,10,10,35,1,Thermal,0.0,0.0,0.0
8991,1,10,36,1,Thermal,0.0,0.0,0.0
8992,2,10,36,1,Thermal,0.0,0.0,0.0
8993,3,10,36,1,Thermal,0.0,0.0,0.0
8994,4,10,36,1,Thermal,0.0,0.0,0.0
8995,5,10,36,1,Thermal,0.0,0.0,0.0
8996,6,10,36,1,Thermal,0.0,0.0,0.0
8997,7,10,36,1,Thermal,0.0,0.0,0.0
8998,8,10,36,1,Thermal,0.0,0.0,0.0
8999,9,10,36,1,Thermal,0.0,0.0,0.0
9000,10,10,36,1,Thermal,0.0,0.0,0.0
9001,1,10,37,1,Thermal,0.0,0.0,0.0
9002,2,10,37,1,Thermal,0.0,0.0,0.0
9003,3,10,37,1,Thermal,0.0,0.0,0.0
9004,4,10,37,1,Thermal,0.0,0.0,0.0
9005,5,10,37,1,Thermal,0.0,0.0,0.0
9006,6,10,37,1,Thermal,0.0,0.0,0.0
9007,7,10,37,1,Thermal,0.0,0.0,0.0
9008,8,10,37,1,Thermal,0.0,0.0,0.0
9009,9,10,37,1,Thermal,0.0,0.0,0.0
9010,10,10,37,1,Thermal,0.0,0.0,0.0
9011,1,10,38,1,Thermal,0.0,0.0,0.0
9012,2,10,38,1,Thermal,0.0,0.0,0.0
9013,3,10,38,1,Thermal,0.0,0.0,0.0
9014,4,10,38,1,Thermal,0.0,0.0,0.0
9015,5,10,38,1,Thermal,0.0,0.0,0.0
9016,6,10,38,1,Thermal,0.0,0.0,0.0
9017,7,10,38,1,Thermal,0.0,0.0,0.0
9018,8,10,38,1,Thermal,0.0,0.0,0.0
9019,9,10,38,1,Thermal,0.0,0.0,0.0
9020,10,10,38,1,Thermal,0.0,0.0,0.0
9021,1,10,39,1,Thermal,0.0,0.0,0.0
9022,2,10,39,1,Thermal,0.0,0.0,0.0
9023,3,10,39,1,Thermal,0.0,0.0,0.0
9024,4,10,39,1,Thermal,0.0,0.0,0.0
9025,5,10,39,1,Thermal,0.0,0.0,0.0
9026,6,10,39,1,Thermal,0.0,0.0,0.0
9027,7,10,39,1,Thermal,0.0,0.0,0.0
9028,8,10,39,1,Thermal,0.0,0.0,0.0
9029,9,10,39,1,Thermal,0.0,0.0,0.0
9030,10,10,39,1,Thermal,0.0,0.0,0.0
9031,1,10,40,1,Thermal,0.0,0.0,0.0
9032,2,10,40,1,Thermal,0.0,0.0,0.0
9033,3,10,40,1,Thermal,0.0,0.0,0.0
9034,4,10,40,1,Thermal,0.0,0.0,0.0
9035,5,10,40,1,Thermal,0.0,0.0,0.0
9036,6,10,40,1,Thermal,0.0,0.0,0.0
9037,7,10,40,1,Thermal,0.0,0.0,0.0
9038,8,10,40,1,Thermal,0.0,0.0,0.0
9039,9,10,40,1,Thermal,0.0,0.0,0.0
9040,10,10,40,1,Thermal,0.0,0.0,0.0
9041,1,10,41,1,Thermal,0.0,0.0,0.0
9042,2,10,41,1,Thermal,0.0,0.0,0.0
9043,3,10,41,1,Thermal,0.0,0.0,0.0
9044,4,10,41,1,Thermal,0.0,0.0,0.0
9045,5,10,41,1,Thermal,0.0,0.0,0.0
9046,6,10,41,1,Thermal,0.0,0.0,0.0
9047,7,10,41,1,Thermal,0.0,0.0,0.0
9048,8,10,41,1,Thermal,0.0,0.0,0.0
9049,9,10,41,1,Thermal,0.0,0.0,0.0
9050,10,10,41,1,Thermal,0.0,0.0,0.0
9051,1,10,42,1,Thermal,0.0,0.0,0.0
9052,2,10,42,1,Thermal,0.0,0.0,0.0
9053,3,10,42,1,Thermal,0.0,0.0,0.0
9054,4,10,42,1,Thermal,0.0,0.0,0.0
9055,5,10,42,1,Thermal,0.0,0.0,0.0
9056,6,10,42,1,Thermal,0.0,0.0,0.0
9057,7,10,42,1,Thermal,0.0,0.0,0.0
9058,8,10,42,1,Thermal,0.0,0.0,0.0
9059,9,10,42,1,Thermal,0.0,0.0,0.0
9060,10,10,42,1,Thermal,0.0,0.0,0.0
9061,1,10,43,1,Thermal,0.0,0.0,0.0
9062,2,10,43,1,Thermal,0.0,0.0,0.0
9063,3,10,43,1,Thermal,0.0,0.0,0.0
9064,4,10,43,1,Thermal,0.0,0.0,0.0
9065,5,10,43,1,Thermal,0.0,0.0,0.0
9066,6,10,43,1,Thermal,0.0,0.0,0.0
9067,7,10,43,1,Thermal,0.0,0.0,0.0
9068,8,10,43,1,Thermal,0.0,0.0,0.0
9069,9,10,43,1,Thermal,0.0,0.0,0.0
9070,10,10,43,1,Thermal,0.0,0.0,0.0
9071,1,10,44,1,Thermal,0.0,0.0,0.0
9072,2,10,44,1,Thermal,0.0,0.0,0.0
9073,3,10,44,1,Thermal,0.0,0.0,0.0
9074,4,10,44,1,Thermal,0.0,0.0,0.0
9075,5,10,44,1,Thermal,0.0,0.0,0.0
9076,6,10,44,1,Thermal,0.0,0.0,0.0
9077,7,10,44,1,Thermal,0.0,0.0,0.0
9078,8,10,44,1,Thermal,0.0,0.0,0.0
9079,9,10,44,1,Thermal,0.0,0.0,0.0
9080,10,10,44,1,Thermal,0.0,0.0,0.0
9081,1,10,45,1,Thermal,0.0,0.0,0.0
9082,2,10,45,1,Thermal,0.0,0.0,0.0
9083,3,10,45,1,Thermal,0.0,0.0,0.0
9084,4,10,45,1,Thermal,0.0,0.0,0.0
9085,5,10,45,1,Thermal,0.0,0.0,0.0
9086,6,10,45,1,Thermal,0.0,0.0,0.0
9087,7,10,45,1,Thermal,0.0,0.0,0.0
9088,8,10,45,1,Thermal,0.0,0.0,0.0
9089,9,10,45,1,Thermal,0.0,0.0,0.0
9090,10,10,45,1,Thermal,0.0,0.0,0.0
9091,1,10,46,1,Thermal,0.0,0.0,0.0
9092,2,10,46,1,Thermal,0.0,0.0,0.0
9093,3,10,46,1,Thermal,0.0,0.0,0.0
9094,4,10,46,1,Thermal,0.0,0.0,0.0
9095,5,10,46,1,Thermal,0.0,0.0,0.0
9096,6,10,46,1,Thermal,0.0,0.0,0.0
9097,7,10,46,1,Thermal,0.0,0.0,0.0
9098,8,10,46,1,Thermal,0.0,0.0,0.0
9099,9,10,46,1,Thermal,0.0,0.0,0.0
9100,10,10,46,1,Thermal,0.0,0.0,0.0
9101,1,10,47,1,Thermal,0.0,0.0,0.0
9102,2,10,47,1,Thermal,0.0,0.0,0.0
9103,3,10,47,1,Thermal,0.0,0.0,0.0
9104,4,10,47,1,Thermal,0.0,0.0,0.0
9105,5,10,47,1,Thermal,0.0,0.0,0.0
9106,6,10,47,1,Thermal,0.0,0.0,0.0
9107,7,10,47,1,Thermal,0.0,0.0,0.0
9108,8,10,47,1,Thermal,0.0,0.0,0.0
9109,9,10,47,1,Thermal,0.0,0.0,0.0
9110,10,10,47,1,Thermal,0.0,0.0,0.0
9111,1,10,48,1,Thermal,0.0,0.0,0.0
9112,2,10,48,1,Thermal,0.0,0.0,0.0
9113,3,10,48,1,Thermal,0.0,0.0,0.0
9114,4,10,48,1,Thermal,0.0,0.0,0.0
9115,5,10,48,1,Thermal,0.0,0.0,0.0
9116,6,10,48,1,Thermal,0.0,0.0,0.0
9117,7,10,48,1,Thermal,0.0,0.0,0.0
9118,8,10,48,1,Thermal,0.0,0.0,0.0
9119,9,10,48,1,Thermal,0.0,0.0,0.0
9120,10,10,48,1,Thermal,0.0,0.0,0.0
9121,1,10,49,1,Thermal,0.0,0.0,0.0
9122,2,10,49,1,Thermal,0.0,0.0,0.0
9123,3,10,49,1,Thermal,0.0,0.0,0.0
9124,4,10,49,1,Thermal,0.0,0.0,0.0
9125,5,10,49,1,Thermal,0.0,0.0,0.0
9126,6,10,49,1,Thermal,0.0,0.0,0.0
9127,7,10,49,1,Thermal,0.0,0.0,0.0
9128,8,10,49,1,Thermal,0.0,0.0,0.0
9129,9,10,49,1,Thermal,0.0,0.0,0.0
9130,10,10,49,1,Thermal,0.0,0.0,0.0
9131,1,10,50,1,Thermal,0.0,0.0,0.0
9132,2,10,50,1,Thermal,0.0,0.0,0.0
9133,3,10,50,1,Thermal,0.0,0.0,0.0
9134,4,10,50,1,Thermal,0.0,0.0,0.0
9135,5,10,50,1,Thermal,0.0,0.0,0.0
9136,6,10,50,1,Thermal,0.0,0.0,0.0
9137,7,10,50,1,Thermal,0.0,0.0,0.0
9138,8,10,50,1,Thermal,0.0,0.0,0.0
9139,9,10,50,1,Thermal,0.0,0.0,0.0
9140,10,10,50,1,Thermal,0.0,0.0,0.0
9141,1,10,51,1,Thermal,0.0,0.0,0.0
9142,2,10,51,1,Thermal,0.0,0.0,0.0
9143,3,10,51,1,Thermal,0.0,0.0,0.0
9144,4,10,51,1,Thermal,0.0,0.0,0.0
9145,5,10,51,1,Thermal,0.0,0.0,0.0
9146,6,10,51,1,Thermal,0.0,0.0,0.0
9147,7,10,51,1,Thermal,0.0,0.0,0.0
9148,8,10,51,1,Thermal,0.0,0.0,0.0
9149,9,10,51,1,Thermal,0.0,0.0,0.0
9150,10,10,51,1,Thermal,0.0,0.0,0.0
9151,1,10,52,1,Thermal,0.0,0.0,0.0
9152,2,10,52,1,Thermal,0.0,0.0,0.0
9153,3,10,52,1,Thermal,0.0,0.0,0.0
9154,4,10,52,1,Thermal,0.0,0.0,0.0
9155,5,10,52,1,Thermal,0.0,0.0,0.0
9156,6,10,52,1,Thermal,0.0,0.0,0.0
9157,7,10,52,1,Thermal,0.0,0.0,0.0
9158,8,10,52,1,Thermal,0.0,0.0,0.0
9159,9,10,52,1,Thermal,0.0,0.0,0.0
9160,10,10,52,1,Thermal,0.0,0.0,0.0
9161,1,10,53,1,Thermal,0.0,0.0,0.0
9162,2,10,53,1,Thermal,0.0,0.0,0.0
9163,3,10,53,1,Thermal,0.0,0.0,0.0
9164,4,10,53,1,Thermal,0.0,0.0,0.0
9165,5,10,53,1,Thermal,0.0,0.0,0.0
9166,6,10,53,1,Thermal,0.0,0.0,0.0
9167,7,10,53,1,Thermal,0.0,0.0,0.0
9168,8,10,53,1,Thermal,0.0,0.0,0.0
9169,9,10,53,1,Thermal,0.0,0.0,0.0
9170,10,10,53,1,Thermal,0.0,0.0,0.0
9171,1,10,54,1,Thermal,0.0,0.0,0.0
9172,2,10,54,1,Thermal,0.0,0.0,0.0
9173,3,10,54,1,Thermal,0.0,0.0,0.0
9174,4,10,54,1,Thermal,0.0,0.0,0.0
9175,5,10,54,1,Thermal,0.0,0.0,0.0
9176,6,10,54,1,Thermal,0.0,0.0,0.0
9177,7,10,54,1,Thermal,0.0,0.0,0.0
9178,8,10,54,1,Thermal,0.0,0.0,0.0
9179,9,10,54,1,Thermal,0.0,0.0,0.0
9180,10,10,54,1,Thermal,0.0,0.0,0.0
9181,1,10,55,1,Thermal,0.0,0.0,0.0
9182,2,10,55,1,Thermal,0.0,0.0,0.0
9183,3,10,55,1,Thermal,0.0,0.0,0.0
9184,4,10,55,1,Thermal,0.0,0.0,0.0
9185,5,10,55,1,Thermal,0.0,0.0,0.0
9186,6,10,55,1,Thermal,0.0,0.0,0.0
9187,7,10,55,1,Thermal,0.0,0.0,0.0
9188,8,10,55,1,Thermal,0.0,0.0,0.0
9189,9,10,55,1,Thermal,0.0,0.0,0.0
9190,10,10,55,1,Thermal,0.0,0.0,0.0
9191,1,10,56,1,Thermal,0.0,0.0,0.0
9192,2,10,56,1,Thermal,0.0,0.0,0.0
9193,3,10,56,1,Thermal,0.0,0.0,0.0
9194,4,10,56,1,Thermal,0.0,0.0,0.0
9195,5,10,56,1,Thermal,0.0,0.0,0.0
9196,6,10,56,1,Thermal,0.0,0.0,0.0
9197,7,10,56,1,Thermal,0.0,0.0,0.0
9198,8,10,56,1,Thermal,0.0,0.0,0.0
9199,9,10,56,1,Thermal,0.0,0.0,0.0
9200,10,10,56,1,Thermal,0.0,0.0,0.0
9201,1,10,57,1,Thermal,0.0,0.0,0.0
9202,2,10,57,1,Thermal,0.0,0.0,0.0
9203,3,10,57,1,Thermal,0.0,0.0,0.0
9204,4,10,57,1,Thermal,0.0,0.0,0.0
9205,5,10,57,1,Thermal,0.0,0.0,0.0
9206,6,10,57,1,Thermal,0.0,0.0,0.0
9207,7,10,57,1,Thermal,0.0,0.0,0.0
9208,8,10,57,1,Thermal,0.0,0.0,0.0
9209,9,10,57,1,Thermal,0.0,0.0,0.0
9210,10,10,57,1,Thermal,0.0,0.0,0.0
9211,1,10,58,1,Thermal,0.0,0.0,0.0
9212,2,10,58,1,Thermal,0.0,0.0,0.0
9213,3,10,58,1,Thermal,0.0,0.0,0.0
9214,4,10,58,1,Thermal,0.0,0.0,0.0
9215,5,10,58,1,Thermal,0.0,0.0,0.0
9216,6,10,58,1,Thermal,0.0,0.0,0.0
9217,7,10,58,1,Thermal,0.0,0.0,0.0
9218,8,10,58,1,Thermal,0.0,0.0,0.0
9219,9,10,58,1,Thermal,0.0,0.0,0.0
9220,10,10,58,1,Thermal,0.0,0.0,0.0
9221,1,10,59,1,Thermal,0.0,0.0,0.0
9222,2,10,59,1,Thermal,0.0,0.0,0.0
9223,3,10,59,1,Thermal,0.0,0.0,0.0
9224,4,10,59,1,Thermal,0.0,0.0,0.0
9225,5,10,59,1,Thermal,0.0,0.0,0.0
9226,6,10,59,1,Thermal,0.0,0.0,0.0
9227,7,10,59,1,Thermal,0.0,0.0,0.0
9228,8,10,59,1,Thermal,0.0,0.0,0.0
9229,9,10,59,1,Thermal,0.0,0.0,0.0
9230,10,10,59,1,Thermal,0.0,0.0,0.0
9231,1,10,60,1,Thermal,0.0,0.0,0.0
9232,2,10,60,1,Thermal,0.0,0.0,0.0
9233,3,10,60,1,Thermal,0.0,0.0,0.0
9234,4,10,60,1,Thermal,0.0,0.0,0.0
9235,5,10,60,1,Thermal,0.0,0.0,0.0
9236,6,10,60,1,Thermal,0.0,0.0,0.0
9237,7,10,60,1,Thermal,0.0,0.0,0.0
9238,8,10,60,1,Thermal,0.0,0.0,0.0
9239,9,10,60,1,Thermal,0.0,0.0,0.0
9240,10,10,60,1,Thermal,0.0,0.0,0.0
9241,1,10,61,1,Thermal,0.0,0.0,0.0
9242,2,10,61,1,Thermal,0.0,0.0,0.0
9243,3,10,61,1,Thermal,0.0,0.0,0.0
9244,4,10,61,1,Thermal,0.0,0.0,0.0
9245,5,10,61,1,Thermal,0.0,0.0,0.0
9246,6,10,61,1,Thermal,0.0,0.0,0.0
9247,7,10,61,1,Thermal,0.0,0.0,0.0
9248,8,10,61,1,Thermal,0.0,0.0,0.0
9249,9,10,61,1,Thermal,0.0,0.0,0.0
9250,10,10,61,1,Thermal,0.0,0.0,0.0
9251,1,10,62,1,Thermal,0.0,0.0,0.0
9252,2,10,62,1,Thermal,0.0,0.0,0.0
9253,3,10,62,1,Thermal,0.0,0.0,0.0
9254,4,10,62,1,Thermal,0.0,0.0,0.0
9255,5,10,62,1,Thermal,0.0,0.0,0.0
9256,6,10,62,1,Thermal,0.0,0.0,0.0
9257,7,10,62,1,Thermal,0.0,0.0,0.0
9258,8,10,62,1,Thermal,0.0,0.0,0.0
9259,9,10,62,1,Thermal,0.0,0.0,0.0
9260,10,10,62,1,Thermal,0.0,0.0,0.0
9261,1,10,63,1,Thermal,0.0,0.0,0.0
9262,2,10,63,1,Thermal,0.0,0.0,0.0
9263,3,10,63,1,Thermal,0.0,0.0,0.0
9264,4,10,63,1,Thermal,0.0,0.0,0.0
9265,5,10,63,1,Thermal,0.0,0.0,0.0
9266,6,10,63,1,Thermal,0.0,0.0,0.0
9267,7,10,63,1,Thermal,0.0,0.0,0.0
9268,8,10,63,1,Thermal,0.0,0.0,0.0
9269,9,10,63,1,Thermal,0.0,0.0,0.0
9270,10,10,63,1,Thermal,0.0,0.0,0.0
9271,1,10,64,1,Thermal,6.35,-0.0,0.0
9272,2,10,64,1,Thermal,6.35,-0.0,0.0
9273,3,10,64,1,Thermal,6.35,-0.0,0.0
9274,4,10,64,1,Thermal,6.35,-0.0,0.0
9275,5,10,64,1,Thermal,6.35,-0.0,0.0
9276,6,10,64,1,Thermal,6.35,-0.0,0.0
9277,7,10,64,1,Thermal,6.35,-0.0,0.0
9278,8,10,64,1,Thermal,6.35,-0.0,0.0
9279,9,10,64,1,Thermal,6.35,-0.0,0.0
9280,10,10,64,1,Thermal,6.35,-0.0,0.0
9281,1,10,65,1,Thermal,13.75,1.12,0.0
9282,2,10,65,1,Thermal,5.5,0.0,7.12
9283,3,10,65,1,Thermal,13.75,1.12,0.0
9284,4,10,65,1,Thermal,5.5,0.0,7.12
9285,5,10,65,1,Thermal,5.5,0.0,7.12
9286,6,10,65,1,Thermal,12.62,0.0,0.0
9287,7,10,65,1,Thermal,12.62,0.0,0.0
9288,8,10,65,1,Thermal,12.62,0.0,0.0
9289,9,10,65,1,Thermal,5.5,0.0,7.12
9290,10,10,65,1,Thermal,5.5,0.0,7.12
9291,1,10,66,1,Thermal,13.75,0.0,0.0
9292,2,10,66,1,Thermal,5.95,0.0,7.8
9293,3,10,66,1,Thermal,13.75,0.0,0.0
9294,4,10,66,1,Thermal,5.95,0.0,7.8
9295,5,10,66,1,Thermal,5.95,0.0,7.8
9296,6,10,66,1,Thermal,13.75,0.0,0.0
9297,7,10,66,1,Thermal,13.75,0.0,0.0
9298,8,10,66,1,Thermal,13.75,0.0,0.0
9299,9,10,66,1,Thermal,5.95,0.0,7.8
9300,10,10,66,1,Thermal,5.95,0.0,7.8
9301,1,10,67,1,Thermal,13.75,0.0,0.0
9302,2,10,67,1,Thermal,5.5,0.0,8.25
9303,3,10,67,1,Thermal,13.75,0.0,0.0
9304,4,10,67,1,Thermal,5.5,0.0,8.25
9305,5,10,67,1,Thermal,5.5,0.0,8.25
9306,6,10,67,1,Thermal,13.75,0.0,0.0
9307,7,10,67,1,Thermal,13.75,0.0,0.0
9308,8,10,67,1,Thermal,13.75,0.0,0.0
9309,9,10,67,1,Thermal,5.5,0.0,8.25
9310,10,10,67,1,Thermal,5.5,0.0,8.25
9311,1,10,68,1,Thermal,13.75,3.0,0.0
9312,2,10,68,1,Thermal,10.75,0.0,0.0
9313,3,10,68,1,Thermal,13.75,3.0,0.0
9314,4,10,68,1,Thermal,5.5,0.0,5.25
9315,5,10,68,1,Thermal,10.75,0.0,0.0
9316,6,10,68,1,Thermal,13.75,3.0,0.0
9317,7,10,68,1,Thermal,13.75,3.0,0.0
9318,8,10,68,1,Thermal,13.75,3.0,0.0
9319,9,10,68,1,Thermal,5.5,0.0,5.25
9320,10,10,68,1,Thermal,5.5,0.0,5.25
9321,1,10,69,1,Thermal,13.75,0.0,0.0
9322,2,10,69,1,Thermal,5.5,0.0,8.25
9323,3,10,69,1,Thermal,13.75,0.0,0.0
9324,4,10,69,1,Thermal,8.12,0.0,5.63
9325,5,10,69,1,Thermal,5.5,0.0,8.25
9326,6,10,69,1,Thermal,13.75,0.0,0.0
9327,7,10,69,1,Thermal,13.75,0.0,0.0
9328,8,10,69,1,Thermal,13.75,0.0,0.0
9329,9,10,69,1,Thermal,8.12,0.0,5.63
9330,10,10,69,1,Thermal,5.5,0.0,8.25
9331,1,10,70,1,Thermal,13.75,0.0,0.0
9332,2,10,70,1,Thermal,5.5,0.0,8.25
9333,3,10,70,1,Thermal,13.75,0.0,0.0
9334,4,10,70,1,Thermal,13.75,0.0,0.0
9335,5,10,70,1,Thermal,7.12,0.0,6.63
9336,6,10,70,1,Thermal,13.75,0.0,0.0
9337,7,10,70,1,Thermal,13.75,0.0,0.0
9338,8,10,70,1,Thermal,13.75,0.0,0.0
9339,9,10,70,1,Thermal,13.75,0.0,0.0
9340,10,10,70,1,Thermal,5.5,0.0,8.25
9341,1,10,71,1,Thermal,13.75,0.0,0.0
9342,2,10,71,1,Thermal,5.5,0.0,8.25
9343,3,10,71,1,Thermal,13.75,0.0,0.0
9344,4,10,71,1,Thermal,13.75,0.0,0.0
9345,5,10,71,1,Thermal,10.75,0.0,3.0
9346,6,10,71,1,Thermal,13.75,0.0,0.0
9347,7,10,71,1,Thermal,13.75,0.0,0.0
9348,8,10,71,1,Thermal,13.75,0.0,0.0
9349,9,10,71,1,Thermal,13.75,0.0,0.0
9350,10,10,71,1,Thermal,5.5,0.0,8.25
9351,1,10,72,1,Thermal,13.75,0.0,0.0
9352,2,10,72,1,Thermal,5.5,0.0,8.25
9353,3,10,72,1,Thermal,13.75,0.0,0.0
9354,4,10,72,1,Thermal,13.75,0.0,0.0
9355,5,10,72,1,Thermal,12.27,0.0,1.48
9356,6,10,72,1,Thermal,13.75,0.0,0.0
9357,7,10,72,1,Thermal,13.75,0.0,0.0
9358,8,10,72,1,Thermal,13.75,0.0,0.0
9359,9,10,72,1,Thermal,13.75,0.0,0.0
9360,10,10,72,1,Thermal,5.5,0.0,8.25
9361,1,10,73,1,Thermal,13.75,0.0,0.0
9362,2,10,73,1,Thermal,5.5,0.0,8.25
9363,3,10,73,1,Thermal,13.75,0.0,0.0
9364,4,10,73,1,Thermal,13.75,0.0,0.0
9365,5,10,73,1,Thermal,12.97,0.0,0.78
9366,6,10,73,1,Thermal,13.75,0.0,0.0
9367,7,10,73,1,Thermal,13.75,0.0,0.0
9368,8,10,73,1,Thermal,13.75,0.0,0.0
9369,9,10,73,1,Thermal,13.75,0.0,0.0
9370,10,10,73,1,Thermal,5.5,0.0,8.25
9371,1,10,74,1,Thermal,13.75,0.0,0.0
9372,2,10,74,1,Thermal,5.5,0.0,8.25
9373,3,10,74,1,Thermal,13.75,0.0,0.0
9374,4,10,74,1,Thermal,13.75,0.0,0.0
9375,5,10,74,1,Thermal,13.5,0.0,0.25
9376,6,10,74,1,Thermal,13.75,0.0,0.0
