id,scenario,line_id,timestep,timestep_fractional,area_from,area_to,transmission
2869,2,1,24,23.7833,1,2,35.47
2870,2,1,24,23.8,1,2,37.47
2871,2,1,24,23.8167,1,2,39.57
2872,2,1,24,23.8333,1,2,41.77
2873,2,1,24,23.85,1,2,44.06
2874,2,1,24,23.8667,1,2,46.46
2875,2,1,24,23.8833,1,2,48.95
2876,2,1,24,23.9,1,2,51.54
2877,2,1,24,23.9167,1,2,54.22
2878,2,1,24,23.9333,1,2,57.01
2879,2,1,24,23.95,1,2,59.89
2880,2,1,24,23.9667,1,2,62.86
2881,2,1,24,23.9833,1,2,65.92
2882,2,1,24,24.0,1,2,69.08
2883,3,1,1,0.0,1,2,0.0
2884,3,1,1,0.0167,1,2,0.53
2885,3,1,1,0.0333,1,2,1.03
2886,3,1,1,0.05,1,2,1.52
2887,3,1,1,0.0667,1,2,1.99
2888,3,1,1,0.0833,1,2,2.45
2889,3,1,1,0.1,1,2,2.89
2890,3,1,1,0.1167,1,2,3.31
2891,3,1,1,0.1333,1,2,3.72
2892,3,1,1,0.15,1,2,4.12
2893,3,1,1,0.1667,1,2,4.51
2894,3,1,1,0.1833,1,2,4.89
2895,3,1,1,0.2,1,2,5.26
2896,3,1,1,0.2167,1,2,5.62
2897,3,1,1,0.2333,1,2,5.97
2898,3,1,1,0.25,1,2,6.31
2899,3,1,1,0.2667,1,2,6.65
2900,3,1,1,0.2833,1,2,6.97
2901,3,1,1,0.3,1,2,7.3
2902,3,1,1,0.3167,1,2,7.61
2903,3,1,1,0.3333,1,2,7.92
2904,3,1,1,0.35,1,2,8.22
2905,3,1,1,0.3667,1,2,8.52
2906,3,1,1,0.3833,1,2,8.81
2907,3,1,1,0.4,1,2,9.09
2908,3,1,1,0.4167,1,2,9.37
2909,3,1,1,0.4333,1,2,9.65
2910,3,1,1,0.45,1,2,9.91
2911,3,1,1,0.4667,1,2,10.18
2912,3,1,1,0.4833,1,2,10.43
2913,3,1,1,0.5,1,2,10.68
2914,3,1,1,0.5167,1,2,10.92
2915,3,1,1,0.5333,1,2,11.15
2916,3,1,1,0.55,1,2,11.38
2917,3,1,1,0.5667,1,2,11.6
2918,3,1,1,0.5833,1,2,11.8
2919,3,1,1,0.6,1,2,12.0
2920,3,1,1,0.6167,1,2,12.19
2921,3,1,1,0.6333,1,2,12.36
2922,3,1,1,0.65,1,2,12.53
2923,3,1,1,0.6667,1,2,12.68
2924,3,1,1,0.6833,1,2,12.81
2925,3,1,1,0.7,1,2,12.93
2926,3,1,1,0.7167,1,2,13.04
2927,3,1,1,0.7333,1,2,13.12
2928,3,1,1,0.75,1,2,13.19
2929,3,1,1,0.7667,1,2,13.24
2930,3,1,1,0.7833,1,2,13.27
2931,3,1,1,0.8,1,2,13.28
2932,3,1,1,0.8167,1,2,13.26
2933,3,1,1,0.8333,1,2,13.21
2934,3,1,1,0.85,1,2,13.14
2935,3,1,1,0.8667,1,2,13.04
2936,3,1,1,0.8833,1,2,12.91
2937,3,1,1,0.9,1,2,12.75
2938,3,1,1,0.9167,1,2,12.56
2939,3,1,1,0.9333,1,2,12.32
2940,3,1,1,0.95,1,2,12.06
2941,3,1,1,0.9667,1,2,11.75
2942,3,1,1,0.9833,1,2,11.4
2943,3,1,1,1.0,1,2,11.01
2944,3,1,2,1.0167,1,2,10.61
2945,3,1,2,1.0333,1,2,10.24
2946,3,1,2,1.05,1,2,9.91
2947,3,1,2,1.0667,1,2,9.61
2948,3,1,2,1.0833,1,2,9.34
2949,3,1,2,1.1,1,2,9.1
2950,3,1,2,1.1167,1,2,8.9
2951,3,1,2,1.1333,1,2,8.73
2952,3,1,2,1.15,1,2,8.6
2953,3,1,2,1.1667,1,2,8.49
2954,3,1,2,1.1833,1,2,8.42
2955,3,1,2,1.2,1,2,8.38
2956,3,1,2,1.2167,1,2,8.37
2957,3,1,2,1.2333,1,2,8.39
2958,3,1,2,1.25,1,2,8.44
2959,3,1,2,1.2667,1,2,8.52
2960,3,1,2,1.2833,1,2,8.62
2961,3,1,2,1.3,1,2,8.76
2962,3,1,2,1.3167,1,2,8.92
2963,3,1,2,1.3333,1,2,9.1
2964,3,1,2,1.35,1,2,9.31
2965,3,1,2,1.3667,1,2,9.53
2966,3,1,2,1.3833,1,2,9.78
2967,3,1,2,1.4,1,2,10.05
2968,3,1,2,1.4167,1,2,10.33
2969,3,1,2,1.4333,1,2,10.63
2970,3,1,2,1.45,1,2,10.95
2971,3,1,2,1.4667,1,2,11.27
2972,3,1,2,1.4833,1,2,11.61
2973,3,1,2,1.5,1,2,11.95
2974,3,1,2,1.5167,1,2,12.29
2975,3,1,2,1.5333,1,2,12.64
2976,3,1,2,1.55,1,2,12.99
2977,3,1,2,1.5667,1,2,13.34
2978,3,1,2,1.5833,1,2,13.68
2979,3,1,2,1.6,1,2,14.02
2980,3,1,2,1.6167,1,2,14.34
2981,3,1,2,1.6333,1,2,14.65
2982,3,1,2,1.65,1,2,14.95
2983,3,1,2,1.6667,1,2,15.22
2984,3,1,2,1.6833,1,2,15.48
2985,3,1,2,1.7,1,2,15.71
2986,3,1,2,1.7167,1,2,15.9
2987,3,1,2,1.7333,1,2,16.07
2988,3,1,2,1.75,1,2,16.2
2989,3,1,2,1.7667,1,2,16.29
2990,3,1,2,1.7833,1,2,16.34
2991,3,1,2,1.8,1,2,16.34
2992,3,1,2,1.8167,1,2,16.3
2993,3,1,2,1.8333,1,2,16.19
2994,3,1,2,1.85,1,2,16.03
2995,3,1,2,1.8667,1,2,15.8
2996,3,1,2,1.8833,1,2,15.51
2997,3,1,2,1.9,1,2,15.14
2998,3,1,2,1.9167,1,2,14.7
2999,3,1,2,1.9333,1,2,14.18
3000,3,1,2,1.95,1,2,13.57
3001,3,1,2,1.9667,1,2,12.88
3002,3,1,2,1.9833,1,2,12.08
3003,3,1,2,2.0,1,2,11.19
3004,3,1,3,2.0167,1,2,10.47
3005,3,1,3,2.0333,1,2,9.81
3006,3,1,3,2.05,1,2,9.19
3007,3,1,3,2.0667,1,2,8.62
3008,3,1,3,2.0833,1,2,8.1
3009,3,1,3,2.1,1,2,7.62
3010,3,1,3,2.1167,1,2,7.19
3011,3,1,3,2.1333,1,2,6.79
3012,3,1,3,2.15,1,2,6.43
3013,3,1,3,2.1667,1,2,6.11
3014,3,1,3,2.1833,1,2,5.83
3015,3,1,3,2.2,1,2,5.57
3016,3,1,3,2.2167,1,2,5.35
3017,3,1,3,2.2333,1,2,5.16
3018,3,1,3,2.25,1,2,4.99
3019,3,1,3,2.2667,1,2,4.85
3020,3,1,3,2.2833,1,2,4.73
3021,3,1,3,2.3,1,2,4.64
3022,3,1,3,2.3167,1,2,4.57
3023,3,1,3,2.3333,1,2,4.51
3024,3,1,3,2.35,1,2,4.48
3025,3,1,3,2.3667,1,2,4.46
3026,3,1,3,2.3833,1,2,4.46
3027,3,1,3,2.4,1,2,4.47
3028,3,1,3,2.4167,1,2,4.5
3029,3,1,3,2.4333,1,2,4.54
3030,3,1,3,2.45,1,2,4.59
3031,3,1,3,2.4667,1,2,4.65
3032,3,1,3,2.4833,1,2,4.72
3033,3,1,3,2.5,1,2,4.8
3034,3,1,3,2.5167,1,2,4.88
3035,3,1,3,2.5333,1,2,4.98
3036,3,1,3,2.55,1,2,5.07
3037,3,1,3,2.5667,1,2,5.17
3038,3,1,3,2.5833,1,2,5.28
3039,3,1,3,2.6,1,2,5.39
3040,3,1,3,2.6167,1,2,5.5
3041,3,1,3,2.6333,1,2,5.61
3042,3,1,3,2.65,1,2,5.73
3043,3,1,3,2.6667,1,2,5.84
3044,3,1,3,2.6833,1,2,5.96
3045,3,1,3,2.7,1,2,6.08
3046,3,1,3,2.7167,1,2,6.19
3047,3,1,3,2.7333,1,2,6.31
3048,3,1,3,2.75,1,2,6.42
3049,3,1,3,2.7667,1,2,6.54
3050,3,1,3,2.7833,1,2,6.65
3051,3,1,3,2.8,1,2,6.76
3052,3,1,3,2.8167,1,2,6.87
3053,3,1,3,2.8333,1,2,6.97
3054,3,1,3,2.85,1,2,7.08
3055,3,1,3,2.8667,1,2,7.18
3056,3,1,3,2.8833,1,2,7.29
3057,3,1,3,2.9,1,2,7.39
3058,3,1,3,2.9167,1,2,7.49
3059,3,1,3,2.9333,1,2,7.59
3060,3,1,3,2.95,1,2,7.69
3061,3,1,3,2.9667,1,2,7.78
3062,3,1,3,2.9833,1,2,7.88
3063,3,1,3,3.0,1,2,7.98
3064,3,1,4,3.0167,1,2,8.07
3065,3,1,4,3.0333,1,2,8.14
3066,3,1,4,3.05,1,2,8.19
3067,3,1,4,3.0667,1,2,8.23
3068,3,1,4,3.0833,1,2,8.26
3069,3,1,4,3.1,1,2,8.28
3070,3,1,4,3.1167,1,2,8.28
3071,3,1,4,3.1333,1,2,8.27
3072,3,1,4,3.15,1,2,8.26
3073,3,1,4,3.1667,1,2,8.24
3074,3,1,4,3.1833,1,2,8.21
3075,3,1,4,3.2,1,2,8.18
3076,3,1,4,3.2167,1,2,8.14
3077,3,1,4,3.2333,1,2,8.1
3078,3,1,4,3.25,1,2,8.06
3079,3,1,4,3.2667,1,2,8.01
3080,3,1,4,3.2833,1,2,7.97
3081,3,1,4,3.3,1,2,7.92
3082,3,1,4,3.3167,1,2,7.87
3083,3,1,4,3.3333,1,2,7.83
3084,3,1,4,3.35,1,2,7.79
3085,3,1,4,3.3667,1,2,7.74
3086,3,1,4,3.3833,1,2,7.7
3087,3,1,4,3.4,1,2,7.66
3088,3,1,4,3.4167,1,2,7.63
3089,3,1,4,3.4333,1,2,7.59
3090,3,1,4,3.45,1,2,7.56
3091,3,1,4,3.4667,1,2,7.54
3092,3,1,4,3.4833,1,2,7.51
3093,3,1,4,3.5,1,2,7.49
3094,3,1,4,3.5167,1,2,7.46
3095,3,1,4,3.5333,1,2,7.45
3096,3,1,4,3.55,1,2,7.43
3097,3,1,4,3.5667,1,2,7.41
3098,3,1,4,3.5833,1,2,7.4
3099,3,1,4,3.6,1,2,7.38
3100,3,1,4,3.6167,1,2,7.37
3101,3,1,4,3.6333,1,2,7.35
3102,3,1,4,3.65,1,2,7.33
3103,3,1,4,3.6667,1,2,7.32
3104,3,1,4,3.6833,1,2,7.29
3105,3,1,4,3.7,1,2,7.27
3106,3,1,4,3.7167,1,2,7.24
3107,3,1,4,3.7333,1,2,7.2
3108,3,1,4,3.75,1,2,7.16
3109,3,1,4,3.7667,1,2,7.11
3110,3,1,4,3.7833,1,2,7.05
3111,3,1,4,3.8,1,2,6.98
3112,3,1,4,3.8167,1,2,6.9
3113,3,1,4,3.8333,1,2,6.81
3114,3,1,4,3.85,1,2,6.7
3115,3,1,4,3.8667,1,2,6.58
3116,3,1,4,3.8833,1,2,6.44
3117,3,1,4,3.9,1,2,6.28
3118,3,1,4,3.9167,1,2,6.1
3119,3,1,4,3.9333,1,2,5.9
3120,3,1,4,3.95,1,2,5.68
3121,3,1,4,3.9667,1,2,5.43
3122,3,1,4,3.9833,1,2,5.15
3123,3,1,4,4.0,1,2,4.84
3124,3,1,5,4.0167,1,2,4.53
3125,3,1,5,4.0333,1,2,4.23
3126,3,1,5,4.05,1,2,3.95
3127,3,1,5,4.0667,1,2,3.69
3128,3,1,5,4.0833,1,2,3.44
3129,3,1,5,4.1,1,2,3.21
3130,3,1,5,4.1167,1,2,2.99
3131,3,1,5,4.1333,1,2,2.78
3132,3,1,5,4.15,1,2,2.59
3133,3,1,5,4.1667,1,2,2.41
3134,3,1,5,4.1833,1,2,2.25
3135,3,1,5,4.2,1,2,2.09
3136,3,1,5,4.2167,1,2,1.95
3137,3,1,5,4.2333,1,2,1.82
3138,3,1,5,4.25,1,2,1.69
3139,3,1,5,4.2667,1,2,1.58
3140,3,1,5,4.2833,1,2,1.48
3141,3,1,5,4.3,1,2,1.38
3142,3,1,5,4.3167,1,2,1.3
3143,3,1,5,4.3333,1,2,1.22
3144,3,1,5,4.35,1,2,1.15
3145,3,1,5,4.3667,1,2,1.09
3146,3,1,5,4.3833,1,2,1.03
3147,3,1,5,4.4,1,2,0.98
3148,3,1,5,4.4167,1,2,0.93
3149,3,1,5,4.4333,1,2,0.89
3150,3,1,5,4.45,1,2,0.86
3151,3,1,5,4.4667,1,2,0.83
3152,3,1,5,4.4833,1,2,0.8
3153,3,1,5,4.5,1,2,0.78
3154,3,1,5,4.5167,1,2,0.76
3155,3,1,5,4.5333,1,2,0.74
3156,3,1,5,4.55,1,2,0.73
3157,3,1,5,4.5667,1,2,0.72
3158,3,1,5,4.5833,1,2,0.71
3159,3,1,5,4.6,1,2,0.7
3160,3,1,5,4.6167,1,2,0.69
3161,3,1,5,4.6333,1,2,0.68
3162,3,1,5,4.65,1,2,0.67
3163,3,1,5,4.6667,1,2,0.66
3164,3,1,5,4.6833,1,2,0.66
3165,3,1,5,4.7,1,2,0.65
3166,3,1,5,4.7167,1,2,0.64
3167,3,1,5,4.7333,1,2,0.62
3168,3,1,5,4.75,1,2,0.61
3169,3,1,5,4.7667,1,2,0.6
3170,3,1,5,4.7833,1,2,0.58
3171,3,1,5,4.8,1,2,0.56
3172,3,1,5,4.8167,1,2,0.53
3173,3,1,5,4.8333,1,2,0.51
3174,3,1,5,4.85,1,2,0.48
3175,3,1,5,4.8667,1,2,0.44
3176,3,1,5,4.8833,1,2,0.4
3177,3,1,5,4.9,1,2,0.36
3178,3,1,5,4.9167,1,2,0.31
3179,3,1,5,4.9333,1,2,0.26
3180,3,1,5,4.95,1,2,0.2
3181,3,1,5,4.9667,1,2,0.14
3182,3,1,5,4.9833,1,2,0.07
3183,3,1,5,5.0,1,2,0.0
3184,3,1,6,5.0167,1,2,0.0
3185,3,1,6,5.0333,1,2,0.0
3186,3,1,6,5.05,1,2,0.0
3187,3,1,6,5.0667,1,2,0.0
3188,3,1,6,5.0833,1,2,0.0
3189,3,1,6,5.1,1,2,0.0
3190,3,1,6,5.1167,1,2,0.0
3191,3,1,6,5.1333,1,2,0.0
3192,3,1,6,5.15,1,2,0.0
3193,3,1,6,5.1667,1,2,0.0
3194,3,1,6,5.1833,1,2,0.0
3195,3,1,6,5.2,1,2,0.0
3196,3,1,6,5.2167,1,2,0.0
3197,3,1,6,5.2333,1,2,0.0
3198,3,1,6,5.25,1,2,0.0
3199,3,1,6,5.2667,1,2,0.0
3200,3,1,6,5.2833,1,2,0.0
3201,3,1,6,5.3,1,2,0.0
3202,3,1,6,5.3167,1,2,0.0
3203,3,1,6,5.3333,1,2,0.0
3204,3,1,6,5.35,1,2,0.0
3205,3,1,6,5.3667,1,2,0.0
3206,3,1,6,5.3833,1,2,0.0
3207,3,1,6,5.4,1,2,0.0
3208,3,1,6,5.4167,1,2,0.0
3209,3,1,6,5.4333,1,2,0.0
3210,3,1,6,5.45,1,2,0.0
3211,3,1,6,5.4667,1,2,0.0
3212,3,1,6,5.4833,1,2,0.0
3213,3,1,6,5.5,1,2,0.0
3214,3,1,6,5.5167,1,2,0.0
3215,3,1,6,5.5333,1,2,0.0
3216,3,1,6,5.55,1,2,0.0
3217,3,1,6,5.5667,1,2,0.0
3218,3,1,6,5.5833,1,2,0.0
3219,3,1,6,5.6,1,2,0.0
3220,3,1,6,5.6167,1,2,0.0
3221,3,1,6,5.6333,1,2,0.0
3222,3,1,6,5.65,1,2,0.0
3223,3,1,6,5.6667,1,2,0.0
3224,3,1,6,5.6833,1,2,0.0
3225,3,1,6,5.7,1,2,0.0
3226,3,1,6,5.7167,1,2,0.0
3227,3,1,6,5.7333,1,2,0.0
3228,3,1,6,5.75,1,2,0.0
3229,3,1,6,5.7667,1,2,0.0
3230,3,1,6,5.7833,1,2,0.0
3231,3,1,6,5.8,1,2,0.0
3232,3,1,6,5.8167,1,2,0.0
3233,3,1,6,5.8333,1,2,0.0
3234,3,1,6,5.85,1,2,0.0
3235,3,1,6,5.8667,1,2,0.0
3236,3,1,6,5.8833,1,2,0.0
3237,3,1,6,5.9,1,2,0.0
3238,3,1,6,5.9167,1,2,0.0
3239,3,1,6,5.9333,1,2,0.0
3240,3,1,6,5.95,1,2,0.0
3241,3,1,6,5.9667,1,2,0.0
3242,3,1,6,5.9833,1,2,0.0
3243,3,1,6,6.0,1,2,0.0
3244,3,1,7,6.0167,1,2,0.0
3245,3,1,7,6.0333,1,2,0.0
3246,3,1,7,6.05,1,2,0.0
3247,3,1,7,6.0667,1,2,0.0
3248,3,1,7,6.0833,1,2,0.0
3249,3,1,7,6.1,1,2,0.0
3250,3,1,7,6.1167,1,2,0.0
3251,3,1,7,6.1333,1,2,0.0
3252,3,1,7,6.15,1,2,0.0
3253,3,1,7,6.1667,1,2,0.0
3254,3,1,7,6.1833,1,2,0.0
3255,3,1,7,6.2,1,2,0.0
3256,3,1,7,6.2167,1,2,0.0
3257,3,1,7,6.2333,1,2,0.0
3258,3,1,7,6.25,1,2,0.0
3259,3,1,7,6.2667,1,2,0.0
3260,3,1,7,6.2833,1,2,0.0
3261,3,1,7,6.3,1,2,0.0
3262,3,1,7,6.3167,1,2,0.0
3263,3,1,7,6.3333,1,2,0.0
3264,3,1,7,6.35,1,2,0.0
3265,3,1,7,6.3667,1,2,0.0
3266,3,1,7,6.3833,1,2,0.0
3267,3,1,7,6.4,1,2,0.0
3268,3,1,7,6.4167,1,2,0.0
3269,3,1,7,6.4333,1,2,0.0
3270,3,1,7,6.45,1,2,0.0
3271,3,1,7,6.4667,1,2,0.0
3272,3,1,7,6.4833,1,2,0.0
3273,3,1,7,6.5,1,2,0.0
3274,3,1,7,6.5167,1,2,0.0
3275,3,1,7,6.5333,1,2,0.0
3276,3,1,7,6.55,1,2,0.0
3277,3,1,7,6.5667,1,2,0.0
3278,3,1,7,6.5833,1,2,0.0
3279,3,1,7,6.6,1,2,0.0
3280,3,1,7,6.6167,1,2,0.0
3281,3,1,7,6.6333,1,2,0.0
3282,3,1,7,6.65,1,2,0.0
3283,3,1,7,6.6667,1,2,0.0
3284,3,1,7,6.6833,1,2,0.0
3285,3,1,7,6.7,1,2,0.0
3286,3,1,7,6.7167,1,2,0.0
3287,3,1,7,6.7333,1,2,0.0
3288,3,1,7,6.75,1,2,0.0
3289,3,1,7,6.7667,1,2,0.0
3290,3,1,7,6.7833,1,2,0.0
3291,3,1,7,6.8,1,2,0.0
3292,3,1,7,6.8167,1,2,0.0
3293,3,1,7,6.8333,1,2,0.0
3294,3,1,7,6.85,1,2,0.0
3295,3,1,7,6.8667,1,2,0.0
3296,3,1,7,6.8833,1,2,0.0
3297,3,1,7,6.9,1,2,0.0
3298,3,1,7,6.9167,1,2,0.0
3299,3,1,7,6.9333,1,2,0.0
3300,3,1,7,6.95,1,2,0.0
3301,3,1,7,6.9667,1,2,0.0
3302,3,1,7,6.9833,1,2,0.0
3303,3,1,7,7.0,1,2,0.0
3304,3,1,8,7.0167,1,2,0.0
3305,3,1,8,7.0333,1,2,0.0
3306,3,1,8,7.05,1,2,0.0
3307,3,1,8,7.0667,1,2,0.01
3308,3,1,8,7.0833,1,2,0.01
3309,3,1,8,7.1,1,2,0.02
3310,3,1,8,7.1167,1,2,0.03
3311,3,1,8,7.1333,1,2,0.05
3312,3,1,8,7.15,1,2,0.07
3313,3,1,8,7.1667,1,2,0.09
3314,3,1,8,7.1833,1,2,0.12
3315,3,1,8,7.2,1,2,0.16
3316,3,1,8,7.2167,1,2,0.19
3317,3,1,8,7.2333,1,2,0.24
3318,3,1,8,7.25,1,2,0.29
3319,3,1,8,7.2667,1,2,0.34
3320,3,1,8,7.2833,1,2,0.4
3321,3,1,8,7.3,1,2,0.46
3322,3,1,8,7.3167,1,2,0.53
3323,3,1,8,7.3333,1,2,0.6
3324,3,1,8,7.35,1,2,0.68
3325,3,1,8,7.3667,1,2,0.76
3326,3,1,8,7.3833,1,2,0.85
3327,3,1,8,7.4,1,2,0.94
3328,3,1,8,7.4167,1,2,1.03
3329,3,1,8,7.4333,1,2,1.12
3330,3,1,8,7.45,1,2,1.22
3331,3,1,8,7.4667,1,2,1.32
3332,3,1,8,7.4833,1,2,1.42
3333,3,1,8,7.5,1,2,1.52
3334,3,1,8,7.5167,1,2,1.62
3335,3,1,8,7.5333,1,2,1.72
3336,3,1,8,7.55,1,2,1.82
3337,3,1,8,7.5667,1,2,1.92
3338,3,1,8,7.5833,1,2,2.01
3339,3,1,8,7.6,1,2,2.1
3340,3,1,8,7.6167,1,2,2.19
3341,3,1,8,7.6333,1,2,2.27
3342,3,1,8,7.65,1,2,2.34
3343,3,1,8,7.6667,1,2,2.41
3344,3,1,8,7.6833,1,2,2.46
3345,3,1,8,7.7,1,2,2.51
3346,3,1,8,7.7167,1,2,2.54
3347,3,1,8,7.7333,1,2,2.56
3348,3,1,8,7.75,1,2,2.57
3349,3,1,8,7.7667,1,2,2.56
3350,3,1,8,7.7833,1,2,2.54
3351,3,1,8,7.8,1,2,2.49
3352,3,1,8,7.8167,1,2,2.43
3353,3,1,8,7.8333,1,2,2.35
3354,3,1,8,7.85,1,2,2.24
3355,3,1,8,7.8667,1,2,2.11
3356,3,1,8,7.8833,1,2,1.96
3357,3,1,8,7.9,1,2,1.78
3358,3,1,8,7.9167,1,2,1.56
3359,3,1,8,7.9333,1,2,1.32
3360,3,1,8,7.95,1,2,1.04
3361,3,1,8,7.9667,1,2,0.73
3362,3,1,8,7.9833,1,2,0.39
3363,3,1,8,8.0,1,2,0.0
3364,3,1,9,8.0167,1,2,0.01
3365,3,1,9,8.0333,1,2,0.05
3366,3,1,9,8.05,1,2,0.11
3367,3,1,9,8.0667,1,2,0.2
3368,3,1,9,8.0833,1,2,0.32
3369,3,1,9,8.1,1,2,0.46
3370,3,1,9,8.1167,1,2,0.63
3371,3,1,9,8.1333,1,2,0.82
3372,3,1,9,8.15,1,2,1.05
3373,3,1,9,8.1667,1,2,1.3
3374,3,1,9,8.1833,1,2,1.58
3375,3,1,9,8.2,1,2,1.88
3376,3,1,9,8.2167,1,2,2.21
3377,3,1,9,8.2333,1,2,2.57
3378,3,1,9,8.25,1,2,2.95
3379,3,1,9,8.2667,1,2,3.36
3380,3,1,9,8.2833,1,2,3.78
3381,3,1,9,8.3,1,2,4.23
3382,3,1,9,8.3167,1,2,4.7
3383,3,1,9,8.3333,1,2,5.19
3384,3,1,9,8.35,1,2,5.7
3385,3,1,9,8.3667,1,2,6.23
3386,3,1,9,8.3833,1,2,6.76
3387,3,1,9,8.4,1,2,7.31
3388,3,1,9,8.4167,1,2,7.88
3389,3,1,9,8.4333,1,2,8.45
3390,3,1,9,8.45,1,2,9.02
3391,3,1,9,8.4667,1,2,9.6
3392,3,1,9,8.4833,1,2,10.19
3393,3,1,9,8.5,1,2,10.77
3394,3,1,9,8.5167,1,2,11.35
3395,3,1,9,8.5333,1,2,11.92
3396,3,1,9,8.55,1,2,12.49
3397,3,1,9,8.5667,1,2,13.04
3398,3,1,9,8.5833,1,2,13.58
3399,3,1,9,8.6,1,2,14.09
3400,3,1,9,8.6167,1,2,14.59
3401,3,1,9,8.6333,1,2,15.06
3402,3,1,9,8.65,1,2,15.51
3403,3,1,9,8.6667,1,2,15.92
3404,3,1,9,8.6833,1,2,16.29
3405,3,1,9,8.7,1,2,16.62
3406,3,1,9,8.7167,1,2,16.91
3407,3,1,9,8.7333,1,2,17.15
3408,3,1,9,8.75,1,2,17.34
3409,3,1,9,8.7667,1,2,17.47
3410,3,1,9,8.7833,1,2,17.53
3411,3,1,9,8.8,1,2,17.53
3412,3,1,9,8.8167,1,2,17.46
3413,3,1,9,8.8333,1,2,17.32
3414,3,1,9,8.85,1,2,17.09
3415,3,1,9,8.8667,1,2,16.77
3416,3,1,9,8.8833,1,2,16.36
3417,3,1,9,8.9,1,2,15.86
3418,3,1,9,8.9167,1,2,15.25
3419,3,1,9,8.9333,1,2,14.53
3420,3,1,9,8.95,1,2,13.7
3421,3,1,9,8.9667,1,2,12.74
3422,3,1,9,8.9833,1,2,11.67
3423,3,1,9,9.0,1,2,10.45
3424,3,1,10,9.0167,1,2,9.79
3425,3,1,10,9.0333,1,2,9.21
3426,3,1,10,9.05,1,2,8.68
3427,3,1,10,9.0667,1,2,8.23
3428,3,1,10,9.0833,1,2,7.83
3429,3,1,10,9.1,1,2,7.49
3430,3,1,10,9.1167,1,2,7.2
3431,3,1,10,9.1333,1,2,6.96
3432,3,1,10,9.15,1,2,6.77
3433,3,1,10,9.1667,1,2,6.62
3434,3,1,10,9.1833,1,2,6.51
3435,3,1,10,9.2,1,2,6.44
3436,3,1,10,9.2167,1,2,6.4
3437,3,1,10,9.2333,1,2,6.4
3438,3,1,10,9.25,1,2,6.42
3439,3,1,10,9.2667,1,2,6.47
3440,3,1,10,9.2833,1,2,6.54
3441,3,1,10,9.3,1,2,6.64
3442,3,1,10,9.3167,1,2,6.75
3443,3,1,10,9.3333,1,2,6.89
3444,3,1,10,9.35,1,2,7.03
3445,3,1,10,9.3667,1,2,7.19
3446,3,1,10,9.3833,1,2,7.37
3447,3,1,10,9.4,1,2,7.55
3448,3,1,10,9.4167,1,2,7.74
3449,3,1,10,9.4333,1,2,7.93
3450,3,1,10,9.45,1,2,8.13
3451,3,1,10,9.4667,1,2,8.33
3452,3,1,10,9.4833,1,2,8.54
3453,3,1,10,9.5,1,2,8.74
3454,3,1,10,9.5167,1,2,8.95
3455,3,1,10,9.5333,1,2,9.15
3456,3,1,10,9.55,1,2,9.36
3457,3,1,10,9.5667,1,2,9.55
3458,3,1,10,9.5833,1,2,9.75
3459,3,1,10,9.6,1,2,9.94
3460,3,1,10,9.6167,1,2,10.13
3461,3,1,10,9.6333,1,2,10.31
3462,3,1,10,9.65,1,2,10.48
3463,3,1,10,9.6667,1,2,10.65
3464,3,1,10,9.6833,1,2,10.82
3465,3,1,10,9.7,1,2,10.98
3466,3,1,10,9.7167,1,2,11.13
3467,3,1,10,9.7333,1,2,11.27
3468,3,1,10,9.75,1,2,11.42
3469,3,1,10,9.7667,1,2,11.55
3470,3,1,10,9.7833,1,2,11.68
3471,3,1,10,9.8,1,2,11.81
3472,3,1,10,9.8167,1,2,11.93
3473,3,1,10,9.8333,1,2,12.06
3474,3,1,10,9.85,1,2,12.18
3475,3,1,10,9.8667,1,2,12.29
3476,3,1,10,9.8833,1,2,12.41
3477,3,1,10,9.9,1,2,12.53
3478,3,1,10,9.9167,1,2,12.66
3479,3,1,10,9.9333,1,2,12.78
3480,3,1,10,9.95,1,2,12.92
3481,3,1,10,9.9667,1,2,13.06
3482,3,1,10,9.9833,1,2,13.21
3483,3,1,10,10.0,1,2,13.36
3484,3,1,11,10.0167,1,2,13.52
3485,3,1,11,10.0333,1,2,13.67
3486,3,1,11,10.05,1,2,13.8
3487,3,1,11,10.0667,1,2,13.92
3488,3,1,11,10.0833,1,2,14.04
3489,3,1,11,10.1,1,2,14.14
3490,3,1,11,10.1167,1,2,14.23
3491,3,1,11,10.1333,1,2,14.31
3492,3,1,11,10.15,1,2,14.38
3493,3,1,11,10.1667,1,2,14.45
3494,3,1,11,10.1833,1,2,14.51
3495,3,1,11,10.2,1,2,14.56
3496,3,1,11,10.2167,1,2,14.6
3497,3,1,11,10.2333,1,2,14.63
3498,3,1,11,10.25,1,2,14.66
3499,3,1,11,10.2667,1,2,14.69
3500,3,1,11,10.2833,1,2,14.71
3501,3,1,11,10.3,1,2,14.72
3502,3,1,11,10.3167,1,2,14.73
3503,3,1,11,10.3333,1,2,14.74
3504,3,1,11,10.35,1,2,14.74
3505,3,1,11,10.3667,1,2,14.74
3506,3,1,11,10.3833,1,2,14.73
3507,3,1,11,10.4,1,2,14.73
3508,3,1,11,10.4167,1,2,14.72
3509,3,1,11,10.4333,1,2,14.71
3510,3,1,11,10.45,1,2,14.7
3511,3,1,11,10.4667,1,2,14.68
3512,3,1,11,10.4833,1,2,14.67
