scenario;area;timestep;load;timestep_fractional
2;2;25;355.5;2.0333
2;2;25;355.5;2.05
2;2;25;355.5;2.0667
2;2;25;355.5;2.0833
2;2;26;348;2.1
2;2;26;348;2.1167
2;2;26;348;2.1333
2;2;26;348;2.15
2;2;26;348;2.1667
2;2;27;336.3;2.1833
2;2;27;336.3;2.2
2;2;27;336.3;2.2167
2;2;27;336.3;2.2333
2;2;27;336.3;2.25
2;2;28;340.7;2.2667
2;2;28;340.7;2.2833
2;2;28;340.7;2.3
2;2;28;340.7;2.3167
2;2;28;340.7;2.3333
2;2;29;346.5;2.35
2;2;29;346.5;2.3667
2;2;29;346.5;2.3833
2;2;29;346.5;2.4
2;2;29;346.5;2.4167
2;2;30;335.3;2.4333
2;2;30;335.3;2.45
2;2;30;335.3;2.4667
2;2;30;335.3;2.4833
2;2;30;335.3;2.5
2;2;31;333.8;2.5167
2;2;31;333.8;2.5333
2;2;31;333.8;2.55
2;2;31;333.8;2.5667
2;2;31;333.8;2.5833
2;2;32;337.1;2.6
2;2;32;337.1;2.6167
2;2;32;337.1;2.6333
2;2;32;337.1;2.65
2;2;32;337.1;2.6667
2;2;33;341.7;2.6833
2;2;33;341.7;2.7
2;2;33;341.7;2.7167
2;2;33;341.7;2.7333
2;2;33;341.7;2.75
2;2;34;332;2.7667
2;2;34;332;2.7833
2;2;34;332;2.8
2;2;34;332;2.8167
2;2;34;332;2.8333
2;2;35;341;2.85
2;2;35;341;2.8667
2;2;35;341;2.8833
2;2;35;341;2.9
2;2;35;341;2.9167
2;2;36;332;2.9333
2;2;36;332;2.95
2;2;36;332;2.9667
2;2;36;332;2.9833
2;2;36;332;3
2;2;37;343.5;3.0167
2;2;37;343.5;3.0333
2;2;37;343.5;3.05
2;2;37;343.5;3.0667
2;2;37;343.5;3.0833
2;2;38;332.2;3.1
2;2;38;332.2;3.1167
2;2;38;332.2;3.1333
2;2;38;332.2;3.15
2;2;38;332.2;3.1667
2;2;39;334;3.1833
2;2;39;334;3.2
2;2;39;334;3.2167
2;2;39;334;3.2333
2;2;39;334;3.25
2;2;40;337.1;3.2667
2;2;40;337.1;3.2833
2;2;40;337.1;3.3
2;2;40;337.1;3.3167
2;2;40;337.1;3.3333
2;2;41;336.7;3.35
2;2;41;336.7;3.3667
2;2;41;336.7;3.3833
2;2;41;336.7;3.4
2;2;41;336.7;3.4167
2;2;42;332.5;3.4333
2;2;42;332.5;3.45
2;2;42;332.5;3.4667
2;2;42;332.5;3.4833
2;2;42;332.5;3.5
2;2;43;335.2;3.5167
2;2;43;335.2;3.5333
2;2;43;335.2;3.55
2;2;43;335.2;3.5667
2;2;43;335.2;3.5833
2;2;44;338.1;3.6
2;2;44;338.1;3.6167
2;2;44;338.1;3.6333
2;2;44;338.1;3.65
2;2;44;338.1;3.6667
2;2;45;328.1;3.6833
2;2;45;328.1;3.7
2;2;45;328.1;3.7167
2;2;45;328.1;3.7333
2;2;45;328.1;3.75
2;2;46;324.4;3.7667
2;2;46;324.4;3.7833
2;2;46;324.4;3.8
2;2;46;324.4;3.8167
2;2;46;324.4;3.8333
2;2;47;333.5;3.85
2;2;47;333.5;3.8667
2;2;47;333.5;3.8833
2;2;47;333.5;3.9
2;2;47;333.5;3.9167
2;2;48;335.9;3.9333
2;2;48;335.9;3.95
2;2;48;335.9;3.9667
2;2;48;335.9;3.9833
2;2;48;335.9;4
2;2;49;328.8;4.0167
2;2;49;328.8;4.0333
2;2;49;328.8;4.05
2;2;49;328.8;4.0667
2;2;49;328.8;4.0833
2;2;50;327.6;4.1
2;2;50;327.6;4.1167
2;2;50;327.6;4.1333
2;2;50;327.6;4.15
2;2;50;327.6;4.1667
2;2;51;327.5;4.1833
2;2;51;327.5;4.2
2;2;51;327.5;4.2167
2;2;51;327.5;4.2333
2;2;51;327.5;4.25
2;2;52;322.6;4.2667
2;2;52;322.6;4.2833
2;2;52;322.6;4.3
2;2;52;322.6;4.3167
2;2;52;322.6;4.3333
2;2;53;329.7;4.35
2;2;53;329.7;4.3667
2;2;53;329.7;4.3833
2;2;53;329.7;4.4
2;2;53;329.7;4.4167
2;2;54;330.3;4.4333
2;2;54;330.3;4.45
2;2;54;330.3;4.4667
2;2;54;330.3;4.4833
2;2;54;330.3;4.5
2;2;55;326.7;4.5167
2;2;55;326.7;4.5333
2;2;55;326.7;4.55
2;2;55;326.7;4.5667
2;2;55;326.7;4.5833
2;2;56;336.9;4.6
2;2;56;336.9;4.6167
2;2;56;336.9;4.6333
2;2;56;336.9;4.65
2;2;56;336.9;4.6667
2;2;57;332.6;4.6833
2;2;57;332.6;4.7
2;2;57;332.6;4.7167
2;2;57;332.6;4.7333
2;2;57;332.6;4.75
2;2;58;325.7;4.7667
2;2;58;325.7;4.7833
2;2;58;325.7;4.8
2;2;58;325.7;4.8167
2;2;58;325.7;4.8333
2;2;59;326.9;4.85
2;2;59;326.9;4.8667
2;2;59;326.9;4.8833
2;2;59;326.9;4.9
2;2;59;326.9;4.9167
2;2;60;330;4.9333
2;2;60;330;4.95
2;2;60;330;4.9667
2;2;60;330;4.9833
2;2;60;330;5
2;2;61;336.2;5.0167
2;2;61;336.2;5.0333
2;2;61;336.2;5.05
2;2;61;336.2;5.0667
2;2;61;336.2;5.0833
2;2;62;333.3;5.1
2;2;62;333.3;5.1167
2;2;62;333.3;5.1333
2;2;62;333.3;5.15
2;2;62;333.3;5.1667
2;2;63;338.8;5.1833
2;2;63;338.8;5.2
2;2;63;338.8;5.2167
2;2;63;338.8;5.2333
2;2;63;338.8;5.25
2;2;64;328.2;5.2667
2;2;64;328.2;5.2833
2;2;64;328.2;5.3
2;2;64;328.2;5.3167
2;2;64;328.2;5.3333
2;2;65;328.8;5.35
2;2;65;328.8;5.3667
2;2;65;328.8;5.3833
2;2;65;328.8;5.4
2;2;65;328.8;5.4167
2;2;66;341.9;5.4333
2;2;66;341.9;5.45
2;2;66;341.9;5.4667
2;2;66;341.9;5.4833
2;2;66;341.9;5.5
2;2;67;322.6;5.5167
2;2;67;322.6;5.5333
2;2;67;322.6;5.55
2;2;67;322.6;5.5667
2;2;67;322.6;5.5833
2;2;68;338.9;5.6
2;2;68;338.9;5.6167
2;2;68;338.9;5.6333
2;2;68;338.9;5.65
2;2;68;338.9;5.6667
2;2;69;339.7;5.6833
2;2;69;339.7;5.7
2;2;69;339.7;5.7167
2;2;69;339.7;5.7333
2;2;69;339.7;5.75
2;2;70;327;5.7667
2;2;70;327;5.7833
2;2;70;327;5.8
2;2;70;327;5.8167
2;2;70;327;5.8333
2;2;71;332.1;5.85
2;2;71;332.1;5.8667
2;2;71;332.1;5.8833
2;2;71;332.1;5.9
2;2;71;332.1;5.9167
2;2;72;327.9;5.9333
2;2;72;327.9;5.95
2;2;72;327.9;5.9667
2;2;72;327.9;5.9833
2;2;72;327.9;6
2;2;73;330.8;6.0167
2;2;73;330.8;6.0333
2;2;73;330.8;6.05
2;2;73;330.8;6.0667
2;2;73;330.8;6.0833
2;2;74;332.9;6.1
2;2;74;332.9;6.1167
2;2;74;332.9;6.1333
2;2;74;332.9;6.15
2;2;74;332.9;6.1667
2;2;75;343.9;6.1833
2;2;75;343.9;6.2
2;2;75;343.9;6.2167
2;2;75;343.9;6.2333
2;2;75;343.9;6.25
2;2;76;338.4;6.2667
2;2;76;338.4;6.2833
2;2;76;338.4;6.3
2;2;76;338.4;6.3167
2;2;76;338.4;6.3333
2;2;77;346.2;6.35
2;2;77;346.2;6.3667
2;2;77;346.2;6.3833
2;2;77;346.2;6.4
2;2;77;346.2;6.4167
2;2;78;353.4;6.4333
2;2;78;353.4;6.45
2;2;78;353.4;6.4667
2;2;78;353.4;6.4833
2;2;78;353.4;6.5
2;2;79;343.1;6.5167
2;2;79;343.1;6.5333
2;2;79;343.1;6.55
2;2;79;343.1;6.5667
2;2;79;343.1;6.5833
2;2;80;353.3;6.6
2;2;80;353.3;6.6167
2;2;80;353.3;6.6333
2;2;80;353.3;6.65
2;2;80;353.3;6.6667
2;2;81;345.6;6.6833
2;2;81;345.6;6.7
2;2;81;345.6;6.7167
2;2;81;345.6;6.7333
2;2;81;345.6;6.75
2;2;82;350.3;6.7667
2;2;82;350.3;6.7833
2;2;82;350.3;6.8
2;2;82;350.3;6.8167
2;2;82;350.3;6.8333
2;2;83;351;6.85
2;2;83;351;6.8667
2;2;83;351;6.8833
2;2;83;351;6.9
2;2;83;351;6.9167
2;2;84;348.2;6.9333
2;2;84;348.2;6.95
2;2;84;348.2;6.9667
2;2;84;348.2;6.9833
2;2;84;348.2;7
2;2;85;347.9;7.0167
2;2;85;347.9;7.0333
2;2;85;347.9;7.05
2;2;85;347.9;7.0667
2;2;85;347.9;7.0833
2;2;86;336.2;7.1
2;2;86;336.2;7.1167
2;2;86;336.2;7.1333
2;2;86;336.2;7.15
2;2;86;336.2;7.1667
2;2;87;348.4;7.1833
2;2;87;348.4;7.2
2;2;87;348.4;7.2167
2;2;87;348.4;7.2333
2;2;87;348.4;7.25
2;2;88;353.3;7.2667
2;2;88;353.3;7.2833
2;2;88;353.3;7.3
2;2;88;353.3;7.3167
2;2;88;353.3;7.3333
2;2;89;351.1;7.35
2;2;89;351.1;7.3667
2;2;89;351.1;7.3833
2;2;89;351.1;7.4
2;2;89;351.1;7.4167
2;2;90;344.4;7.4333
2;2;90;344.4;7.45
2;2;90;344.4;7.4667
2;2;90;344.4;7.4833
2;2;90;344.4;7.5
2;2;91;341;7.5167
2;2;91;341;7.5333
2;2;91;341;7.55
2;2;91;341;7.5667
2;2;91;341;7.5833
2;2;92;337.1;7.6
2;2;92;337.1;7.6167
2;2;92;337.1;7.6333
2;2;92;337.1;7.65
2;2;92;337.1;7.6667
2;2;93;345.9;7.6833
2;2;93;345.9;7.7
2;2;93;345.9;7.7167
2;2;93;345.9;7.7333
2;2;93;345.9;7.75
2;2;94;339.1;7.7667
2;2;94;339.1;7.7833
2;2;94;339.1;7.8
2;2;94;339.1;7.8167
2;2;94;339.1;7.8333
2;2;95;351.1;7.85
2;2;95;351.1;7.8667
2;2;95;351.1;7.8833
2;2;95;351.1;7.9
2;2;95;351.1;7.9167
2;2;96;352.8;7.9333
2;2;96;352.8;7.95
2;2;96;352.8;7.9667
2;2;96;352.8;7.9833
2;2;96;352.8;8
2;2;97;345.5;8.0167
2;2;97;345.5;8.0333
2;2;97;345.5;8.05
2;2;97;345.5;8.0667
2;2;97;345.5;8.0833
2;2;98;349.6;8.1
2;2;98;349.6;8.1167
2;2;98;349.6;8.1333
2;2;98;349.6;8.15
2;2;98;349.6;8.1667
2;2;99;358.3;8.1833
2;2;99;358.3;8.2
2;2;99;358.3;8.2167
2;2;99;358.3;8.2333
2;2;99;358.3;8.25
2;2;100;361.5;8.2667
2;2;100;361.5;8.2833
2;2;100;361.5;8.3
2;2;100;361.5;8.3167
2;2;100;361.5;8.3333
2;2;101;349.3;8.35
2;2;101;349.3;8.3667
2;2;101;349.3;8.3833
2;2;101;349.3;8.4
2;2;101;349.3;8.4167
2;2;102;363.4;8.4333
2;2;102;363.4;8.45
2;2;102;363.4;8.4667
2;2;102;363.4;8.4833
2;2;102;363.4;8.5
2;2;103;359;8.5167
2;2;103;359;8.5333
2;2;103;359;8.55
2;2;103;359;8.5667
2;2;103;359;8.5833
2;2;104;351.9;8.6
2;2;104;351.9;8.6167
2;2;104;351.9;8.6333
2;2;104;351.9;8.65
2;2;104;351.9;8.6667
2;2;105;360.1;8.6833
2;2;105;360.1;8.7
2;2;105;360.1;8.7167
2;2;105;360.1;8.7333
2;2;105;360.1;8.75
2;2;106;363.9;8.7667
2;2;106;363.9;8.7833
2;2;106;363.9;8.8
2;2;106;363.9;8.8167
2;2;106;363.9;8.8333
2;2;107;357.3;8.85
2;2;107;357.3;8.8667
2;2;107;357.3;8.8833
2;2;107;357.3;8.9
2;2;107;357.3;8.9167
2;2;108;371.7;8.9333
2;2;108;371.7;8.95
2;2;108;371.7;8.9667
2;2;108;371.7;8.9833
2;2;108;371.7;9
2;2;109;368.1;9.0167
2;2;109;368.1;9.0333
2;2;109;368.1;9.05
2;2;109;368.1;9.0667
2;2;109;368.1;9.0833
2;2;110;371;9.1
2;2;110;371;9.1167
2;2;110;371;9.1333
2;2;110;371;9.15
2;2;110;371;9.1667
2;2;111;362.4;9.1833
2;2;111;362.4;9.2
2;2;111;362.4;9.2167
2;2;111;362.4;9.2333
2;2;111;362.4;9.25
2;2;112;366.3;9.2667
2;2;112;366.3;9.2833
2;2;112;366.3;9.3
2;2;112;366.3;9.3167
2;2;112;366.3;9.3333
2;2;113;373.2;9.35
2;2;113;373.2;9.3667
2;2;113;373.2;9.3833
2;2;113;373.2;9.4
2;2;113;373.2;9.4167
2;2;114;375.8;9.4333
2;2;114;375.8;9.45
2;2;114;375.8;9.4667
2;2;114;375.8;9.4833
2;2;114;375.8;9.5
2;2;115;372.2;9.5167
2;2;115;372.2;9.5333
2;2;115;372.2;9.55
2;2;115;372.2;9.5667
2;2;115;372.2;9.5833
2;2;116;380.3;9.6
2;2;116;380.3;9.6167
2;2;116;380.3;9.6333
2;2;116;380.3;9.65
2;2;116;380.3;9.6667
2;2;117;368.8;9.6833
2;2;117;368.8;9.7
2;2;117;368.8;9.7167
2;2;117;368.8;9.7333
2;2;117;368.8;9.75
2;2;118;384.1;9.7667
2;2;118;384.1;9.7833
2;2;118;384.1;9.8
2;2;118;384.1;9.8167
2;2;118;384.1;9.8333
2;2;119;381;9.85
2;2;119;381;9.8667
2;2;119;381;9.8833
2;2;119;381;9.9
2;2;119;381;9.9167
2;2;120;381.4;9.9333
2;2;120;381.4;9.95
2;2;120;381.4;9.9667
2;2;120;381.4;9.9833
2;2;120;381.4;10
2;2;121;385.4;10.0167
2;2;121;385.4;10.0333
2;2;121;385.4;10.05
2;2;121;385.4;10.0667
2;2;121;385.4;10.0833
2;2;122;389.9;10.1
2;2;122;389.9;10.1167
2;2;122;389.9;10.1333
2;2;122;389.9;10.15
2;2;122;389.9;10.1667
2;2;123;383.3;10.1833
2;2;123;383.3;10.2
2;2;123;383.3;10.2167
2;2;123;383.3;10.2333
2;2;123;383.3;10.25
2;2;124;372;10.2667
2;2;124;372;10.2833
2;2;124;372;10.3
2;2;124;372;10.3167
2;2;124;372;10.3333
2;2;125;385.9;10.35
2;2;125;385.9;10.3667
2;2;125;385.9;10.3833
2;2;125;385.9;10.4
2;2;125;385.9;10.4167
2;2;126;386.2;10.4333
2;2;126;386.2;10.45
2;2;126;386.2;10.4667
2;2;126;386.2;10.4833
2;2;126;386.2;10.5
2;2;127;382.5;10.5167
2;2;127;382.5;10.5333
2;2;127;382.5;10.55
2;2;127;382.5;10.5667
2;2;127;382.5;10.5833
2;2;128;382.3;10.6
2;2;128;382.3;10.6167
2;2;128;382.3;10.6333
2;2;128;382.3;10.65
2;2;128;382.3;10.6667
2;2;129;383.7;10.6833
2;2;129;383.7;10.7
2;2;129;383.7;10.7167
2;2;129;383.7;10.7333
2;2;129;383.7;10.75
2;2;130;385.3;10.7667
2;2;130;385.3;10.7833
2;2;130;385.3;10.8
2;2;130;385.3;10.8167
2;2;130;385.3;10.8333
2;2;131;387;10.85
2;2;131;387;10.8667
2;2;131;387;10.8833
2;2;131;387;10.9
2;2;131;387;10.9167
2;2;132;386;10.9333
2;2;132;386;10.95
2;2;132;386;10.9667
2;2;132;386;10.9833
2;2;132;386;11
2;2;133;384.2;11.0167
2;2;133;384.2;11.0333
2;2;133;384.2;11.05
2;2;133;384.2;11.0667
2;2;133;384.2;11.0833
2;2;134;378.1;11.1
2;2;134;378.1;11.1167
2;2;134;378.1;11.1333
2;2;134;378.1;11.15
2;2;134;378.1;11.1667
2;2;135;386.5;11.1833
2;2;135;386.5;11.2
2;2;135;386.5;11.2167
2;2;135;386.5;11.2333
2;2;135;386.5;11.25
2;2;136;386.9;11.2667
2;2;136;386.9;11.2833
2;2;136;386.9;11.3
2;2;136;386.9;11.3167
2;2;136;386.9;11.3333
2;2;137;387.8;11.35
2;2;137;387.8;11.3667
2;2;137;387.8;11.3833
2;2;137;387.8;11.4
2;2;137;387.8;11.4167
2;2;138;381.3;11.4333
2;2;138;381.3;11.45
2;2;138;381.3;11.4667
2;2;138;381.3;11.4833
2;2;138;381.3;11.5
2;2;139;382.3;11.5167
2;2;139;382.3;11.5333
2;2;139;382.3;11.55
2;2;139;382.3;11.5667
2;2;139;382.3;11.5833
2;2;140;387.1;11.6
2;2;140;387.1;11.6167
2;2;140;387.1;11.6333
2;2;140;387.1;11.65
2;2;140;387.1;11.6667
2;2;141;393.9;11.6833
2;2;141;393.9;11.7
2;2;141;393.9;11.7167
2;2;141;393.9;11.7333
2;2;141;393.9;11.75
2;2;142;377.7;11.7667
2;2;142;377.7;11.7833
2;2;142;377.7;11.8
2;2;142;377.7;11.8167
2;2;142;377.7;11.8333
2;2;143;382.4;11.85
2;2;143;382.4;11.8667
2;2;143;382.4;11.8833
2;2;143;382.4;11.9
2;2;143;382.4;11.9167
2;2;144;382.7;11.9333
2;2;144;382.7;11.95
2;2;144;382.7;11.9667
2;2;144;382.7;11.9833
2;2;144;382.7;12
2;2;145;390.5;12.0167
2;2;145;390.5;12.0333
2;2;145;390.5;12.05
2;2;145;390.5;12.0667
2;2;145;390.5;12.0833
2;2;146;384.8;12.1
2;2;146;384.8;12.1167
2;2;146;384.8;12.1333
2;2;146;384.8;12.15
2;2;146;384.8;12.1667
2;2;147;383.1;12.1833
2;2;147;383.1;12.2
2;2;147;383.1;12.2167
2;2;147;383.1;12.2333
2;2;147;383.1;12.25
2;2;148;376.1;12.2667
2;2;148;376.1;12.2833
2;2;148;376.1;12.3
2;2;148;376.1;12.3167
2;2;148;376.1;12.3333
2;2;149;394.8;12.35
2;2;149;394.8;12.3667
2;2;149;394.8;12.3833
2;2;149;394.8;12.4
2;2;149;394.8;12.4167
2;2;150;380.9;12.4333
2;2;150;380.9;12.45
2;2;150;380.9;12.4667
2;2;150;380.9;12.4833
2;2;150;380.9;12.5
2;2;151;386.7;12.5167
2;2;151;386.7;12.5333
2;2;151;386.7;12.55
2;2;151;386.7;12.5667
2;2;151;386.7;12.5833
2;2;152;393.6;12.6
2;2;152;393.6;12.6167
2;2;152;393.6;12.6333
2;2;152;393.6;12.65
2;2;152;393.6;12.6667
2;2;153;386.3;12.6833
2;2;153;386.3;12.7
2;2;153;386.3;12.7167
2;2;153;386.3;12.7333
2;2;153;386.3;12.75
2;2;154;377.4;12.7667
2;2;154;377.4;12.7833
2;2;154;377.4;12.8
2;2;154;377.4;12.8167
2;2;154;377.4;12.8333
2;2;155;398.6;12.85
2;2;155;398.6;12.8667
2;2;155;398.6;12.8833
2;2;155;398.6;12.9
2;2;155;398.6;12.9167
2;2;156;384.8;12.9333
2;2;156;384.8;12.95
2;2;156;384.8;12.9667
2;2;156;384.8;12.9833
2;2;156;384.8;13
2;2;157;391.8;13.0167
2;2;157;391.8;13.0333
2;2;157;391.8;13.05
2;2;157;391.8;13.0667
2;2;157;391.8;13.0833
2;2;158;390.9;13.1
2;2;158;390.9;13.1167
2;2;158;390.9;13.1333
2;2;158;390.9;13.15
2;2;158;390.9;13.1667
2;2;159;391.3;13.1833
2;2;159;391.3;13.2
2;2;159;391.3;13.2167
2;2;159;391.3;13.2333
2;2;159;391.3;13.25
2;2;160;381.8;13.2667
2;2;160;381.8;13.2833
2;2;160;381.8;13.3
2;2;160;381.8;13.3167
2;2;160;381.8;13.3333
2;2;161;390.8;13.35
2;2;161;390.8;13.3667
2;2;161;390.8;13.3833
2;2;161;390.8;13.4
2;2;161;390.8;13.4167
2;2;162;389;13.4333
2;2;162;389;13.45
2;2;162;389;13.4667
2;2;162;389;13.4833
2;2;162;389;13.5
2;2;163;385.1;13.5167
2;2;163;385.1;13.5333
2;2;163;385.1;13.55
2;2;163;385.1;13.5667
2;2;163;385.1;13.5833
2;2;164;394.2;13.6
2;2;164;394.2;13.6167
2;2;164;394.2;13.6333
2;2;164;394.2;13.65
2;2;164;394.2;13.6667
2;2;165;396.3;13.6833
2;2;165;396.3;13.7
2;2;165;396.3;13.7167
2;2;165;396.3;13.7333
2;2;165;396.3;13.75
2;2;166;380.9;13.7667
2;2;166;380.9;13.7833
2;2;166;380.9;13.8
2;2;166;380.9;13.8167
2;2;166;380.9;13.8333
2;2;167;394.9;13.85
2;2;167;394.9;13.8667
2;2;167;394.9;13.8833
2;2;167;394.9;13.9
2;2;167;394.9;13.9167
2;2;168;394.4;13.9333
2;2;168;394.4;13.95
2;2;168;394.4;13.9667
2;2;168;394.4;13.9833
2;2;168;394.4;14
2;2;169;392.9;14.0167
2;2;169;392.9;14.0333
2;2;169;392.9;14.05
2;2;169;392.9;14.0667
2;2;169;392.9;14.0833
2;2;170;396.4;14.1
2;2;170;396.4;14.1167
2;2;170;396.4;14.1333
2;2;170;396.4;14.15
2;2;170;396.4;14.1667
2;2;171;393.2;14.1833
2;2;171;393.2;14.2
2;2;171;393.2;14.2167
2;2;171;393.2;14.2333
2;2;171;393.2;14.25
2;2;172;408;14.2667
2;2;172;408;14.2833
2;2;172;408;14.3
2;2;172;408;14.3167
2;2;172;408;14.3333
2;2;173;398;14.35
2;2;173;398;14.3667
2;2;173;398;14.3833
2;2;173;398;14.4
2;2;173;398;14.4167
2;2;174;396.9;14.4333
2;2;174;396.9;14.45
2;2;174;396.9;14.4667
2;2;174;396.9;14.4833
2;2;174;396.9;14.5
2;2;175;406.2;14.5167
2;2;175;406.2;14.5333
2;2;175;406.2;14.55
2;2;175;406.2;14.5667
2;2;175;406.2;14.5833
2;2;176;393.7;14.6
2;2;176;393.7;14.6167
2;2;176;393.7;14.6333
2;2;176;393.7;14.65
2;2;176;393.7;14.6667
2;2;177;411.9;14.6833
2;2;177;411.9;14.7
2;2;177;411.9;14.7167
2;2;177;411.9;14.7333
2;2;177;411.9;14.75
2;2;178;398.1;14.7667
2;2;178;398.1;14.7833
2;2;178;398.1;14.8
2;2;178;398.1;14.8167
2;2;178;398.1;14.8333
2;2;179;398.5;14.85
2;2;179;398.5;14.8667
2;2;179;398.5;14.8833
2;2;179;398.5;14.9
2;2;179;398.5;14.9167
2;2;180;400;14.9333
2;2;180;400;14.95
2;2;180;400;14.9667
2;2;180;400;14.9833
2;2;180;400;15
2;2;181;402;15.0167
2;2;181;402;15.0333
2;2;181;402;15.05
2;2;181;402;15.0667
2;2;181;402;15.0833
2;2;182;407.8;15.1
2;2;182;407.8;15.1167
2;2;182;407.8;15.1333
2;2;182;407.8;15.15
2;2;182;407.8;15.1667
2;2;183;409.2;15.1833
2;2;183;409.2;15.2
2;2;183;409.2;15.2167
2;2;183;409.2;15.2333
2;2;183;409.2;15.25
2;2;184;413.7;15.2667
2;2;184;413.7;15.2833
2;2;184;413.7;15.3
2;2;184;413.7;15.3167
2;2;184;413.7;15.3333
2;2;185;410.2;15.35
2;2;185;410.2;15.3667
2;2;185;410.2;15.3833
2;2;185;410.2;15.4
2;2;185;410.2;15.4167
2;2;186;418.4;15.4333
2;2;186;418.4;15.45
2;2;186;418.4;15.4667
2;2;186;418.4;15.4833
2;2;186;418.4;15.5
2;2;187;417.9;15.5167
2;2;187;417.9;15.5333
2;2;187;417.9;15.55
2;2;187;417.9;15.5667
2;2;187;417.9;15.5833
2;2;188;412.5;15.6
2;2;188;412.5;15.6167
2;2;188;412.5;15.6333
2;2;188;412.5;15.65
2;2;188;412.5;15.6667
2;2;189;426.1;15.6833
2;2;189;426.1;15.7
2;2;189;426.1;15.7167
2;2;189;426.1;15.7333
2;2;189;426.1;15.75
2;2;190;428.7;15.7667
2;2;190;428.7;15.7833
2;2;190;428.7;15.8
2;2;190;428.7;15.8167
2;2;190;428.7;15.8333
2;2;191;426;15.85
2;2;191;426;15.8667
2;2;191;426;15.8833
2;2;191;426;15.9
2;2;191;426;15.9167
2;2;192;425.3;15.9333
2;2;192;425.3;15.95
2;2;192;425.3;15.9667
2;2;192;425.3;15.9833
2;2;192;425.3;16
2;2;193;425.6;16.0167
2;2;193;425.6;16.0333
2;2;193;425.6;16.05
2;2;193;425.6;16.0667
2;2;193;425.6;16.0833
2;2;194;434.1;16.1
2;2;194;434.1;16.1167
2;2;194;434.1;16.1333
2;2;194;434.1;16.15
2;2;194;434.1;16.1667
2;2;195;433.9;16.1833
2;2;195;433.9;16.2
2;2;195;433.9;16.2167
2;2;195;433.9;16.2333
2;2;195;433.9;16.25
2;2;196;433.4;16.2667
2;2;196;433.4;16.2833
2;2;196;433.4;16.3
2;2;196;433.4;16.3167
2;2;196;433.4;16.3333
2;2;197;427.8;16.35
2;2;197;427.8;16.3667
2;2;197;427.8;16.3833
2;2;197;427.8;16.4
2;2;197;427.8;16.4167
2;2;198;444;16.4333
2;2;198;444;16.45
2;2;198;444;16.4667
2;2;198;444;16.4833
2;2;198;444;16.5
2;2;199;441.8;16.5167
2;2;199;441.8;16.5333
2;2;199;441.8;16.55
2;2;199;441.8;16.5667
2;2;199;441.8;16.5833
2;2;200;447.4;16.6
2;2;200;447.4;16.6167
2;2;200;447.4;16.6333
2;2;200;447.4;16.65
2;2;200;447.4;16.6667
2;2;201;450;16.6833
2;2;201;450;16.7
2;2;201;450;16.7167
2;2;201;450;16.7333
2;2;201;450;16.75
2;2;202;465.7;16.7667
2;2;202;465.7;16.7833
2;2;202;465.7;16.8
2;2;202;465.7;16.8167
2;2;202;465.7;16.8333
2;2;203;467.1;16.85
2;2;203;467.1;16.8667
2;2;203;467.1;16.8833
2;2;203;467.1;16.9
2;2;203;467.1;16.9167
2;2;204;465;16.9333
2;2;204;465;16.95
2;2;204;465;16.9667
2;2;204;465;16.9833
2;2;204;465;17
2;2;205;466.1;17.0167
2;2;205;466.1;17.0333
2;2;205;466.1;17.05
2;2;205;466.1;17.0667
2;2;205;466.1;17.0833
2;2;206;477.5;17.1
2;2;206;477.5;17.1167
2;2;206;477.5;17.1333
2;2;206;477.5;17.15
2;2;206;477.5;17.1667
2;2;207;482.1;17.1833
2;2;207;482.1;17.2
2;2;207;482.1;17.2167
2;2;207;482.1;17.2333
2;2;207;482.1;17.25
2;2;208;478.4;17.2667
2;2;208;478.4;17.2833
2;2;208;478.4;17.3
2;2;208;478.4;17.3167
2;2;208;478.4;17.3333
2;2;209;492.3;17.35
2;2;209;492.3;17.3667
2;2;209;492.3;17.3833
2;2;209;492.3;17.4
2;2;209;492.3;17.4167
2;2;210;491.2;17.4333
2;2;210;491.2;17.45
2;2;210;491.2;17.4667
2;2;210;491.2;17.4833
2;2;210;491.2;17.5
2;2;211;495.4;17.5167
2;2;211;495.4;17.5333
2;2;211;495.4;17.55
2;2;211;495.4;17.5667
2;2;211;495.4;17.5833
2;2;212;498;17.6
2;2;212;498;17.6167
2;2;212;498;17.6333
2;2;212;498;17.65
2;2;212;498;17.6667
2;2;213;486.6;17.6833
2;2;213;486.6;17.7
2;2;213;486.6;17.7167
2;2;213;486.6;17.7333
2;2;213;486.6;17.75
2;2;214;495.5;17.7667
2;2;214;495.5;17.7833
2;2;214;495.5;17.8
2;2;214;495.5;17.8167
2;2;214;495.5;17.8333
2;2;215;490.1;17.85
2;2;215;490.1;17.8667
2;2;215;490.1;17.8833
2;2;215;490.1;17.9
2;2;215;490.1;17.9167
2;2;216;496.7;17.9333
2;2;216;496.7;17.95
2;2;216;496.7;17.9667
2;2;216;496.7;17.9833
2;2;216;496.7;18
2;2;217;491.1;18.0167
2;2;217;491.1;18.0333
2;2;217;491.1;18.05
2;2;217;491.1;18.0667
2;2;217;491.1;18.0833
2;2;218;490.5;18.1
2;2;218;490.5;18.1167
2;2;218;490.5;18.1333
2;2;218;490.5;18.15
2;2;218;490.5;18.1667
2;2;219;482.7;18.1833
2;2;219;482.7;18.2
2;2;219;482.7;18.2167
