id,scenario,area,timestep,load,load_shedding,power_dumping
3287,2,3,246,460.6,0.0,0.0
3288,3,3,246,617.9,0.0,0.0
3289,0,3,247,570.1,103.05297600000003,0.0
3290,1,3,247,672.7,0.0,0.0
3291,2,3,247,467.5,0.0,0.0
3292,3,3,247,627.1,0.0,0.0
3293,0,3,248,552.5,99.26212399999807,0.0
3294,1,3,248,651.9,0.0,0.0
3295,2,3,248,453.0,0.0,0.0
3296,3,3,248,607.7,0.0,0.0
3297,0,3,249,566.4,96.801976,0.0
3298,1,3,249,668.3,0.0,0.0
3299,2,3,249,464.4,0.0,0.0
3300,3,3,249,623.0,0.0,0.0
3301,0,3,250,551.3,83.40688563636299,0.0
3302,1,3,250,650.5,0.0,0.0
3303,2,3,250,452.1,0.0,0.0
3304,3,3,250,606.4,0.0,0.0
3305,0,3,251,557.1,102.94897600000004,0.0
3306,1,3,251,657.3,0.0,0.0
3307,2,3,251,456.8,0.0,0.0
3308,3,3,251,612.8,0.0,0.0
3309,0,3,252,551.8,89.84188563636303,0.0
3310,1,3,252,651.1,0.0,0.0
3311,2,3,252,452.5,0.0,0.0
3312,3,3,252,606.9,0.0,0.0
3313,0,3,253,550.9,122.376976,0.0
3314,1,3,253,650.1,0.0,0.0
3315,2,3,253,451.7,0.0,0.0
3316,3,3,253,606.0,0.0,0.0
3317,0,3,254,550.3,114.835976,0.0
3318,1,3,254,649.4,0.0,0.0
3319,2,3,254,451.3,0.0,0.0
3320,3,3,254,605.3,0.0,0.0
3321,0,3,255,548.0,132.3150499999996,0.0
3322,1,3,255,646.6,0.0,0.0
3323,2,3,255,449.3,0.0,0.0
3324,3,3,255,602.8,0.0,0.0
3325,0,3,256,549.1,126.68314172073968,0.0
3326,1,3,256,647.9,0.0,0.0
3327,2,3,256,450.2,0.0,0.0
3328,3,3,256,604.0,0.0,0.0
3329,0,3,257,550.0,140.23304999999954,0.0
3330,1,3,257,649.0,0.0,0.0
3331,2,3,257,451.0,0.0,0.0
3332,3,3,257,605.0,0.0,0.0
3333,0,3,258,546.8,143.07197599999992,0.0
3334,1,3,258,645.2,0.0,0.0
3335,2,3,258,448.4,0.0,0.0
3336,3,3,258,601.5,0.0,0.0
3337,0,3,259,545.5,126.40934396536794,0.0
3338,1,3,259,643.6,0.0,0.0
3339,2,3,259,447.3,0.0,0.0
3340,3,3,259,600.0,0.0,0.0
3341,0,3,260,539.7,134.97392812467538,0.0
3342,1,3,260,636.8,0.0,0.0
3343,2,3,260,442.5,0.0,0.0
3344,3,3,260,593.7,0.0,0.0
3345,0,3,261,532.5,152.88797599999992,0.0
3346,1,3,261,628.3,0.0,0.0
3347,2,3,261,436.6,0.0,0.0
3348,3,3,261,585.7,0.0,0.0
3349,0,3,262,536.3,139.3662172340311,0.0
3350,1,3,262,632.9,0.0,0.0
3351,2,3,262,439.8,0.0,0.0
3352,3,3,262,590.0,0.0,0.0
3353,0,3,263,534.2,160.60797600000004,0.0
3354,1,3,263,630.4,0.0,0.0
3355,2,3,263,438.0,0.0,0.0
3356,3,3,263,587.6,0.0,0.0
3357,0,3,264,519.8,187.65283314285716,0.0
3358,1,3,264,613.4,0.0,0.0
3359,2,3,264,426.2,0.0,0.0
3360,3,3,264,571.8,0.0,0.0
3361,0,3,265,530.0,165.31095336585372,0.0
3362,1,3,265,625.4,0.0,0.0
3363,2,3,265,434.6,0.0,0.0
3364,3,3,265,583.0,0.0,0.0
3365,0,3,266,507.2,180.43497600000003,0.0
3366,1,3,266,598.5,0.0,0.0
3367,2,3,266,415.9,0.0,0.0
3368,3,3,266,557.9,0.0,0.0
3369,0,3,267,517.0,200.75349059468914,0.0
3370,1,3,267,610.0,0.0,0.0
3371,2,3,267,423.9,0.0,0.0
3372,3,3,267,568.7,0.0,0.0
3373,0,3,268,511.0,189.43997599999997,0.0
3374,1,3,268,603.0,0.0,0.0
3375,2,3,268,419.0,0.0,0.0
3376,3,3,268,562.1,0.0,0.0
3377,0,3,269,513.9,174.65334396536792,0.0
3378,1,3,269,606.4,0.0,0.0
3379,2,3,269,421.4,0.0,0.0
3380,3,3,269,565.3,0.0,0.0
3381,0,3,270,500.7,200.042976,0.0
3382,1,3,270,590.9,0.0,0.0
3383,2,3,270,410.6,0.0,0.0
3384,3,3,270,550.8,0.0,0.0
3385,0,3,271,498.7,204.10397599999988,0.0
3386,1,3,271,588.4,0.0,0.0
3387,2,3,271,408.9,0.0,0.0
3388,3,3,271,548.6,0.0,0.0
3389,0,3,272,496.3,187.541343965368,0.0
3390,1,3,272,585.6,0.0,0.0
3391,2,3,272,406.9,0.0,0.0
3392,3,3,272,545.9,0.0,0.0
3393,0,3,273,490.1,189.9233439653679,0.0
3394,1,3,273,578.3,0.0,0.0
3395,2,3,273,401.9,0.0,0.0
3396,3,3,273,539.1,0.0,0.0
3397,0,3,274,489.7,212.42997599999993,0.0
3398,1,3,274,577.8,0.0,0.0
3399,2,3,274,401.5,0.0,0.0
3400,3,3,274,538.6,0.0,0.0
3401,0,3,275,485.8,196.46134396536803,0.0
3402,1,3,275,573.3,0.0,0.0
3403,2,3,275,398.4,0.0,0.0
3404,3,3,275,534.4,0.0,0.0
3405,0,3,276,496.3,196.55034396536794,0.0
3406,1,3,276,585.6,0.0,0.0
3407,2,3,276,406.9,0.0,0.0
3408,3,3,276,545.9,0.0,0.0
3409,0,3,277,481.2,219.0709760000001,0.0
3410,1,3,277,567.8,0.0,0.0
3411,2,3,277,394.6,0.0,0.0
3412,3,3,277,529.3,0.0,0.0
3413,0,3,278,473.8,203.60134396536793,0.0
3414,1,3,278,559.1,0.0,0.0
3415,2,3,278,388.5,0.0,0.0
3416,3,3,278,521.2,0.0,0.0
3417,0,3,279,459.9,208.367343965368,0.0
3418,1,3,279,542.6,0.0,0.0
3419,2,3,279,377.1,0.0,0.0
3420,3,3,279,505.9,0.0,0.0
3421,0,3,280,461.6,210.84134396536805,0.0
3422,1,3,280,544.6,0.0,0.0
3423,2,3,280,378.5,0.0,0.0
3424,3,3,280,507.7,0.0,0.0
3425,0,3,281,467.1,206.362,0.0
3426,1,3,281,551.2,0.0,0.0
3427,2,3,281,383.0,0.0,0.0
3428,3,3,281,513.8,0.0,0.0
3429,0,3,282,459.9,210.52700000000013,0.0
3430,1,3,282,542.7,0.0,0.0
3431,2,3,282,377.1,0.0,0.0
3432,3,3,282,505.9,0.0,0.0
3433,0,3,283,458.9,213.00300000000001,0.0
3434,1,3,283,541.6,0.0,0.0
3435,2,3,283,376.3,0.0,0.0
3436,3,3,283,504.8,0.0,0.0
3437,0,3,284,454.5,216.37400000000008,0.0
3438,1,3,284,536.3,0.0,0.0
3439,2,3,284,372.7,0.0,0.0
3440,3,3,284,499.9,0.0,0.0
3441,0,3,285,465.6,217.05499999999992,0.0
3442,1,3,285,549.5,0.0,0.0
3443,2,3,285,381.8,0.0,0.0
3444,3,3,285,512.2,0.0,0.0
3445,0,3,286,470.4,219.13000000000008,0.0
3446,1,3,286,555.1,0.0,0.0
3447,2,3,286,385.7,0.0,0.0
3448,3,3,286,517.4,0.0,0.0
3449,0,3,287,461.9,222.30599999999998,0.0
3450,1,3,287,545.0,0.0,0.0
3451,2,3,287,378.8,0.0,0.0
3452,3,3,287,508.1,0.0,0.0
3453,0,3,288,458.6,225.77400000000006,0.0
3454,1,3,288,541.2,0.0,0.0
3455,2,3,288,376.1,0.0,0.0
3456,3,3,288,504.5,0.0,0.0
